id,num_walks,partition,blip1_dsg_spearman,blip1_dsg_ks_test,blip1_dsg_delta,fuyu_dsg_spearman,fuyu_dsg_ks_test,fuyu_dsg_delta,instruct_blip_dsg_spearman,instruct_blip_dsg_ks_test,instruct_blip_dsg_delta,llava-alt_dsg_spearman,llava-alt_dsg_ks_test,llava-alt_dsg_delta,llava_dsg_spearman,llava_dsg_ks_test,llava_dsg_delta,mplug_dsg_spearman,mplug_dsg_ks_test,mplug_dsg_delta,blip1_tifa_spearman,blip1_tifa_ks_test,blip1_tifa_delta,fuyu_tifa_spearman,fuyu_tifa_ks_test,fuyu_tifa_delta,instruct_blip_tifa_spearman,instruct_blip_tifa_ks_test,instruct_blip_tifa_delta,llava-alt_tifa_spearman,llava-alt_tifa_ks_test,llava-alt_tifa_delta,llava_tifa_spearman,llava_tifa_ks_test,llava_tifa_delta,mplug_tifa_spearman,mplug_tifa_ks_test,mplug_tifa_delta,alignscore_spearman,alignscore_ks_test,alignscore_delta,blipscore_spearman,blipscore_ks_test,blipscore_delta,clipscore_spearman,clipscore_ks_test,clipscore_delta,gpt4v_tifa_spearman,gpt4v_tifa_ks_test,gpt4v_tifa_delta,gpt4v_dsg_spearman,gpt4v_dsg_ks_test,gpt4v_dsg_delta
33,2,synth,0.9048042795645886,1.0,0.65625,0.724492786328994,1.0,0.825,1.0,1.0,0.625,0.8842527238636044,1.0,0.75,1.0,1.0,0.875,0.9048042795645886,1.0,0.59375,1.0,1.0,0.4166666665,0.9048042795645886,1.0,0.437499999875,1.0,1.0,0.5,0.745044342029978,1.0,0.487499999975,0.724492786328994,1.0,0.34166666635,0.7154565397881222,1.0,0.4041666666,0.7164335544962124,1.0,0.35924999999999996,-0.3749563788650079,0.775,-0.15350000000000003,0.6868457522543565,1.0,0.37375,0.8752164773227326,1.0,0.416666666875,0.9048042795645886,1.0,0.71875
34,2,synth,1.0,1.0,0.25,0.6701410470953607,0.9,0.32499999999999996,0.8872983346207417,1.0,0.525,0.8872983346207417,1.0,0.275,0.837099931231621,1.0,0.35,1.0,1.0,0.25,1.0,1.0,0.20000000000000007,0.7351025064408679,1.0,0.37999999999999995,0.8872983346207417,1.0,0.42,0.7745966692414834,1.0,0.24000000000000005,0.627414669345857,0.9,0.2800000000000001,0.816227766016838,0.9,0.18,0.5237229365663817,0.9,0.09499999999999997,0.6546536707079772,1.0,0.69,0.6546536707079772,1.0,0.12500000000000003,0.8872983346207417,1.0,0.41999999999999993,0.7013575624134001,1.0,0.425
35,2,synth,0.8535533905932738,1.0,0.3,0.506449510224598,0.7,0.2,0.8872983346207417,1.0,0.475,1.0,1.0,0.25,0.8872983346207417,1.0,0.275,0.0,0.0,0.0,0.8535533905932738,1.0,0.5285714281,0.13483997249264842,0.5,0.05714285750000006,0.8478041718201262,1.0,0.4285714281000001,1.0,1.0,0.428571429,0.7351025064408679,1.0,0.37142857180000005,-0.323606797749979,0.4,-0.05714285719999995,0.6594324174315244,1.0,0.224,-0.2618614682831909,0.7,-0.086,0.6751310071741149,1.0,0.17600000000000005,0.8872983346207417,1.0,0.27142857079999994,0.816227766016838,0.9,0.22499999999999998
36,2,synth,1.0,1.0,0.666666667,0.12000000000000004,0.1,0.033333333300000045,0.9265986323710905,1.0,0.6111111113333334,0.9265986323710905,1.0,0.5555555556666667,1.0,1.0,0.666666667,0.9265986323710905,1.0,0.5555555556666667,0.86475800154489,1.0,0.42,0.6334546016789495,0.9,0.39333333333333337,0.9265986323710905,1.0,0.3666666666666667,1.0,1.0,0.4,1.0,1.0,0.4,0.6419964902926555,0.8333333333333333,0.24000000000000005,0.7083653661896363,1.0,0.10899999999999996,-0.5018062543919074,0.8333333333333333,-0.21599999999999997,0.7026308701213797,1.0,0.1443333333333333,0.9265986323710905,1.0,0.36666666666666664,1.0,1.0,0.666666667
37,2,synth,0.2540986338067943,0.375,0.16666666662500002,-0.16488096593409357,0.575,-0.15833333374999997,0.45454545454545453,0.5,0.3333333335,0.5636363636363636,0.6,0.36666666680000004,0.6984801429999771,0.8,0.2666666672,0.799521199291096,0.9,0.46666666670000007,0.11363636363636363,0.125,0.025000000000000022,-0.11363636363636363,0.125,-0.025000000000000022,0.45454545454545453,0.5,0.09999999999999998,0.45454545454545453,0.5,0.09999999999999998,0.4684406432009522,0.6,0.245,0.27835110713445205,0.375,0.07499999999999996,0.09834516711622608,0.8,0.10474999999999995,0.6837091718966515,1.0,0.30499999999999994,0.6112497721706437,0.9,0.1434999999999999,0.338798178409059,0.5,0.14999999999999997,1.0,1.0,0.333333334
38,2,synth,0.7387724670047262,1.0,0.385,-0.013079532383480657,0.45,-0.020000000000000073,0.6837739231547005,0.9,0.31000000000000005,0.7818570082417612,1.0,0.415,0.6984801429999771,0.8,0.15999999999999998,0.6235483641981419,0.7,0.25999999999999995,0.6679054204459911,0.9,0.187499999475,-0.18556740475630137,0.35,-0.041666666850000034,0.531855471613483,0.775,0.11250000032500002,0.25718741697508546,0.45,0.05416666690000005,0.42967528934790616,0.65,0.08750000029999999,-0.35549002871843904,0.575,-0.07916666625000002,0.6837091718966515,1.0,0.08674999999999994,0.3749563788650079,0.775,0.34775,-0.14709815181016192,0.55,-0.012749999999999984,0.6766059079385125,0.875,0.23333333292500003,0.8842527238636044,1.0,0.55
39,9,synth,0.856528347943467,0.8000000000000002,0.5123809522533334,0.004572048539480991,0.5433333333333332,0.03619047629333331,0.8778780532228249,0.8266666666666665,0.49523809517333334,0.8561402713413396,0.8000000000000002,0.48571428561333335,0.805723721677783,0.8233333333333334,0.47428571422666665,0.7445984139899894,0.75,0.37904761890666655,0.8717675984023113,0.8800000000000001,0.30666666666666664,0.41563014417904265,0.5833333333333334,0.12666666666666662,0.9364628802109493,0.9333333333333333,0.268,0.8379216740816429,0.8666666666666667,0.28666666666666674,0.8943717191723586,0.92,0.2746666666666666,0.864306869332462,0.8566666666666667,0.2546666666666667,0.7452528710368622,0.9733333333333333,0.24666666666666662,0.00028253354911160505,0.5,0.017733333333333327,0.74830614605233,0.93,0.22640000000000005,0.9317532010165898,0.92,0.23866666666666667,0.8753739320957412,0.8133333333333332,0.4819047618533333
40,2,synth,1.0,1.0,0.7,0.6701410470953607,0.9,0.7,1.0,1.0,0.7,0.8872983346207417,1.0,0.6599999999999999,1.0,1.0,0.7,0.7121320343559643,0.8,0.42,1.0,1.0,0.16666666600000002,0.3702459173643833,0.5,0.09999999970000001,0.8535533905932738,1.0,0.19999999940000007,0.816227766016838,0.9,0.14999999940000003,0.8872983346207417,1.0,0.18333333270000002,0.723606797749979,0.8,0.13333333280000004,0.7146251699747302,1.0,0.05599999999999994,0.0009557493447094334,0.6,0.029000000000000026,-0.26967994498529685,0.5,-0.010000000000000009,0.632455532033676,0.8,0.2000000004,0.41622776601683803,0.5,0.18
41,12,synth,0.6333406103514118,0.9125,0.445,0.361090112028277,0.66875,0.17416666666666664,0.6748732780882357,0.875,0.47187500000000004,0.36194466655813695,0.70625,0.34437500000000004,0.5700269956812087,0.7791666666666667,0.3966666666666667,0.624803966587041,0.7000000000000001,0.43,0.6625540692030842,0.8937499999999999,0.2980902775489584,0.8013744422694965,0.896875,0.31510416648437495,0.509721864870248,0.7947916666666666,0.24982638875729168,0.6653030553474911,0.8687499999999999,0.35937499995625,0.5951765297147349,0.8458333333333333,0.3394097221385416,0.6506813576208443,0.778125,0.289583333175,0.9029881250679775,0.971875,0.2092395833333334,0.09532622090574822,0.8187500000000001,0.23238541666666673,0.6912306315512292,0.7625000000000001,0.06686458333333337,0.6402449022376525,0.775,0.27916666685,0.613440796240496,0.790625,0.44062500000000004
42,4,synth,0.7934823946504387,0.7791666666666668,0.36111111119999995,0.6369210400949191,0.875,0.26296296307499994,0.8197604265304993,0.9166666666666667,0.388888889,0.8284121172723177,1.0,0.45000000005,0.8425423038708686,1.0,0.42777777785,0.8246036503144101,0.75,0.397222222325,0.7991322078035639,1.0,0.313888888975,0.7170874052166182,0.7,0.1555555557,0.7956197496782887,0.7916666666666666,0.308333333525,0.872541573366129,1.0,0.31944444457500004,0.790455441884986,0.75,0.24444444444999996,0.7963890520319167,1.0,0.286111111025,0.7775934680986606,0.9583333333333334,0.18249999999999994,0.06063001669685795,0.7416666666666666,-0.025999999999999968,0.7619895996316267,0.8208333333333333,0.13491666666666668,0.8159222204981773,0.9166666666666666,0.24722222259999996,0.8430227433194396,1.0,0.42777777785
43,2,synth,1.0,1.0,0.666666667,1.0,1.0,0.5,1.0,1.0,0.666666667,1.0,1.0,0.666666667,1.0,1.0,0.666666667,1.0,1.0,0.666666667,0.7231231683541389,0.875,0.45833333337500004,0.8504067250300676,1.0,0.5416666667500001,1.0,1.0,0.5,1.0,1.0,0.333333333,1.0,1.0,0.333333333,0.7231231683541389,0.875,0.29166666637500005,0.803911607221437,1.0,0.31875,0.5448129464678614,0.875,0.485,0.790790557990391,1.0,0.17125000000000007,1.0,1.0,0.333333334,1.0,1.0,0.666666667
44,2,synth,0.745044342029978,1.0,0.379166666725,0.6201699319057941,0.9,0.4791666668,0.745044342029978,1.0,0.44999999995,-0.17106388151198412,0.65,-0.074999999875,0.59230254288809,0.9,0.24166666674999998,0.7995531792613396,0.875,0.375000000125,0.7154565397881222,1.0,0.27500000027500004,0.0705839579641124,0.35,0.03928571442499998,0.7522692059999053,1.0,0.317857142925,0.49803332226131675,0.675,0.13214285727500008,0.6679054204459911,0.9,0.19642857162500005,0.4198093212739611,0.575,0.135714285725,0.6784959936527819,1.0,0.10174999999999995,0.2499954091893786,0.8,0.22975,0.7216467327400821,1.0,0.20499999999999996,0.5736966203227097,0.8,0.167857142225,0.612854098589074,0.9,0.13750000024999998
45,2,synth,0.7784357652299392,0.8,0.62,0.36693381457062535,0.7,0.42000000000000004,0.20833333333333331,0.1,0.03999999999999998,0.8730119205559973,0.9,0.56,0.3105649968749708,0.2,0.09999999999999998,0.4980119205559973,0.4,0.30000000000000004,0.9655694890769174,1.0,0.4666666668,0.7579854280328484,0.9,0.36666666650000007,0.819326685235509,1.0,0.4666666668,0.6385105121790283,0.7,0.16666666689999998,0.7675325141395581,0.9,0.30000000029999996,0.8610180817001043,1.0,0.3999999998,0.7894878013770471,1.0,0.427,0.3655565433372881,0.6000000000000001,0.159,0.7894878013770471,1.0,0.38499999999999995,0.9655694890769174,1.0,0.2999999996,0.0,0.0,0.0
46,12,synth,0.8945874315902425,0.9281250000000001,0.500625,-0.2990577869396463,0.703125,-0.020624999999999984,0.6919565371665827,0.8250000000000001,0.3612499999999999,0.6824192066992671,0.7031250000000001,0.4287499999999999,0.8622367687686793,0.8812500000000001,0.38187499999999996,0.7466472466732179,0.8593749999999999,0.42624999999999996,0.8828501150398347,0.9,0.32304687499999996,-0.5142050041767577,0.575,-0.09804687500000002,0.9076448636253591,0.915625,0.2546875,0.8365370956756661,0.8624999999999999,0.280078125,0.8613119409895816,0.896875,0.29257812499999997,0.9266268994620522,0.953125,0.308203125,0.6484664716582328,0.8500000000000001,0.18028125,-0.3033910877066727,0.83125,-0.10628124999999997,0.7422203335538031,0.884375,0.11737500000000002,0.8477955416222693,0.890625,0.30468750000000006,0.8839963011296268,0.915625,0.473125
47,2,synth,1.0,1.0,0.375,1.0,1.0,0.625,1.0,1.0,0.5,1.0,1.0,0.5,1.0,1.0,0.25,0.75,0.5,0.125,0.5056498968474316,0.5,0.17999999999999997,0.8309475019311126,1.0,0.5800000000000001,0.7803300858899107,1.0,0.4600000000000001,0.7803300858899107,1.0,0.44000000000000006,1.0,1.0,0.4000000000000001,0.5303300858899107,0.5,0.13999999999999999,0.7481583731163036,1.0,0.15200000000000002,0.2409902530309829,1.0,0.047000000000000014,0.49099025303098287,0.5,0.062,1.0,1.0,0.6000000000000001,1.0,1.0,0.25
48,6,synth,0.9471159351875658,0.9393939393939394,0.47272727272727266,0.5702271935808652,0.8484848484848484,0.24242424242424246,0.9009772323908943,0.909090909090909,0.5078787878787879,0.9179682435636826,0.909090909090909,0.496969696969697,0.9179682435636826,0.909090909090909,0.496969696969697,0.9431639023810249,0.9393939393939394,0.496969696969697,0.8495054341470395,0.890909090909091,0.3204545454545454,0.6276035913183218,0.7954545454545454,0.22159090909090906,0.8126136353379275,0.8303030303030302,0.31212121212121213,0.9503926514183667,1.0,0.3242424242424242,0.807727873603845,0.9060606060606061,0.3303030303030303,0.773680864962256,0.8954545454545454,0.4011363636363637,0.6443345994406251,0.9772727272727273,0.3153939393939394,0.11084253202378667,0.8242424242424242,-0.11845454545454549,0.759245386940336,0.9318181818181818,0.2643636363636363,0.8735709452134695,0.8787878787878789,0.22727272727272732,0.9825326653176912,1.0,0.52
49,2,synth,0.8770527286771728,1.0,0.4,0.5653694749749566,0.75,0.39375,1.0,1.0,0.625,1.0,1.0,0.625,1.0,1.0,0.625,1.0,1.0,0.375,0.8770527286771728,1.0,0.52,0.05836728369822113,0.55,0.010000000000000009,0.8402400624653896,1.0,0.46,0.9048042795645886,1.0,0.575,0.8770527286771728,1.0,0.5800000000000001,0.8770527286771728,1.0,0.42,0.6784959936527819,1.0,0.27924999999999994,-0.35708382038616937,0.75,-0.13774999999999998,0.6784959936527819,1.0,0.34450000000000003,1.0,1.0,0.5,1.0,1.0,0.625
50,120,synth,0.733316911499071,0.798717948717949,0.4668269230769228,0.3350429729752785,0.4955128205128203,0.16565170940170934,0.6960118752639572,0.774358974358974,0.379647435897436,0.6313044575852234,0.7621794871794872,0.4216346153846155,0.583119059755845,0.7365384615384614,0.4040064102564102,0.688193553719329,0.769230769230769,0.4344551282051282,0.8182554923385877,0.8162393162393159,0.2815811965811965,0.28740874717195886,0.5113247863247863,0.058482905982905994,0.816110765917539,0.8121794871794871,0.22448717948717956,0.8312471730217043,0.876282051282051,0.3091452991452992,0.869923147333773,0.850213675213675,0.3289529914529917,0.8559429388104595,0.8510683760683762,0.2637393162393161,0.7435642607329748,0.8895299145299145,0.20209401709401714,-0.32632339938332794,0.7235042735042735,-0.20183974358974366,0.736817422878504,0.8634615384615382,0.17321794871794877,0.8817316233340113,0.8294871794871795,0.19339743589743577,0.6265944925378043,0.7833333333333334,0.40128205128205136
51,6,synth,0.9377092457504057,0.9818181818181819,0.6154545454545454,-0.13181959994074807,0.3590909090909091,-0.04272727272727273,0.9476103470923983,1.0,0.6545454545454547,0.9538183329579591,1.0,0.610909090909091,0.9935121608717711,1.0,0.610909090909091,0.9219497588311372,0.9590909090909091,0.5745454545454546,0.6071775842546495,0.8681818181818183,0.28787878767272734,0.4062301143762793,0.5272727272727272,0.10303030307272727,0.643295043957445,0.818181818181818,0.32424242405909093,0.7395861011471792,0.9227272727272727,0.41515151502272735,0.6893303479955158,0.8454545454545453,0.32803030305454545,0.8557006465045122,0.8909090909090908,0.40378787858636367,0.7984335486746148,0.9636363636363636,0.25177272727272726,-0.12665760653906566,0.7818181818181817,-0.13468181818181815,0.5851196475709236,0.8636363636363636,0.13122727272727272,0.8392610977612603,0.8045454545454546,0.22045454516818186,0.9382858540684009,0.9772727272727273,0.600909090909091
52,2,synth,0.7310219502108469,0.75,0.5,0.7154565397881222,1.0,0.825,0.8238056525889974,0.875,0.5625,0.7310219502108469,0.75,0.5,0.8238056525889974,0.875,0.5625,0.6590909090909091,0.625,0.40625,0.36774537952540476,0.5,0.175,0.6080746788880197,0.75,0.20625,0.7008583812661703,0.875,0.29375,0.6278950284215923,0.75,0.21875,0.7995531792613396,0.875,0.3125,0.6335213667014775,0.875,0.284375,0.5230030852633453,0.875,0.21400000000000002,0.04088482536342652,1.0,0.08874999999999997,0.6837091718966515,1.0,0.29325,1.0,1.0,0.3125,0.7310219502108469,0.75,0.5
53,32,synth,0.9246508475368502,0.9023809523809524,0.46666666682380925,0.6023159505086292,0.7428571428571429,0.21596119931904761,0.8884626444037574,0.8976190476190476,0.3862433864071428,0.8333673230949322,0.8702380952380954,0.3908730160273809,0.8349548558464661,0.8317460317460318,0.36402116418809516,0.7738552753978941,0.8059523809523812,0.2849647268630952,0.8431114066362824,0.8833333333333334,0.3764550266357144,0.30876412611388593,0.5813492063492064,0.07729276905515872,0.6779254657052802,0.8619047619047618,0.295370370375,0.6947484027044246,0.8595238095238094,0.31269841277142857,0.6876630448293016,0.8369047619047618,0.2615961201607143,0.6640087423467109,0.676984126984127,0.18487654315357144,0.7417420117468287,0.9031746031746033,0.20514682539682544,0.12340938631168594,0.7519841269841271,0.11564285714285713,0.7390159311898915,0.9055555555555556,0.23797619047619042,0.5984301693491769,0.8190476190476191,0.21089065267380955,0.7451067071937739,0.8380952380952381,0.3230158731666667
54,9,synth,0.9838988441697912,0.9777777777777777,0.47407407391111117,0.6307172581827918,0.6844444444444445,0.3362962960533332,0.9568562082222384,0.9422222222222223,0.46814814803555554,0.9465802215915526,0.9288888888888889,0.4770370369155556,0.9233445299821056,0.9111111111111111,0.39555555527999997,0.8921627590598268,0.9111111111111111,0.4237037035644445,0.9838988441697912,0.9777777777777777,0.4622222222222222,0.45211199981704303,0.48444444444444446,0.09066666666666667,0.9629183698257955,0.9555555555555556,0.4497777777777777,0.9416701970478951,0.9422222222222223,0.45511111111111113,0.9118147439868305,0.9111111111111111,0.45333333333333337,0.9227017328524653,0.928888888888889,0.4639999999999999,0.9090580691453991,1.0,0.24551111111111112,-0.4592429507964188,0.711111111111111,-0.16755555555555554,0.7655259203453894,0.8577777777777779,0.1252444444444444,0.9703946745457924,0.9777777777777777,0.4906666666666667,0.960880246729822,0.9777777777777777,0.4874074072444445
55,2,synth,1.0,1.0,0.5,-0.25681378863900856,0.675,-0.25499999999999995,0.8402400624653896,1.0,0.36000000000000004,0.8402400624653896,1.0,0.36000000000000004,0.8770527286771728,1.0,0.38000000000000006,0.8402400624653896,1.0,0.34,0.724492786328994,1.0,0.32499999995,0.4607550008522807,0.75,0.062499999500000014,0.745044342029978,1.0,0.320833332975,0.745044342029978,1.0,0.362499999725,0.9048042795645886,1.0,0.354166666375,0.7270951136354479,1.0,0.32916666655000004,0.6891575527920172,1.0,0.11625000000000002,0.6837091718966515,1.0,0.276,0.5230030852633453,0.875,0.08924999999999988,1.0,1.0,0.25,0.8842527238636044,1.0,0.45
56,8,synth,0.8380975340115252,0.7999999999999999,0.4133333333333334,0.6482383928949446,0.5375,0.18999999999999997,0.8161000855714182,0.6666666666666666,0.45,0.8695096770747109,0.7083333333333334,0.34,0.9410065689518858,0.9027777777777777,0.5166666666666666,0.782587659712462,0.6,0.27999999999999997,0.703840983894128,0.6930555555555555,0.22380952359999998,0.2987655218075897,0.40277777777777785,0.1095238095,0.8471232935627744,0.775,0.22380952380000008,0.864687859495963,0.7374999999999999,0.18333333335000002,0.9202279619620704,0.8083333333333332,0.2476190477,0.6583727440648744,0.5236111111111111,0.11904761908333339,0.8565178157193518,0.9458333333333333,0.18333333333333332,-0.2583992609208447,0.7222222222222222,-0.29600000000000004,0.8214034676880023,0.8361111111111111,0.23100000000000007,0.869086756327605,0.8333333333333334,0.16666666649999998,0.8748075255765184,0.8125,0.43333333333333335
57,2,synth,0.1833980352724908,0.85,0.32399999999999995,0.1079562495484875,0.48999999999999994,-0.005333333333333301,0.5327991838790377,0.76,0.40800000000000003,0.22127523632599916,0.9,0.376,0.22127523632599916,0.9,0.376,0.22934407346157376,0.6933333333333334,0.2853333333333333,0.6137291129488365,0.8400000000000001,0.364,-0.26658256423825344,0.51,-0.14933333333333337,0.6655505870285416,0.8,0.35733333333333334,0.7947854071330677,0.8400000000000001,0.41600000000000004,0.7947854071330677,0.8400000000000001,0.41600000000000004,0.7667867904026797,0.7533333333333333,0.2813333333333333,0.3532463945610309,0.96,0.16573333333333337,0.11838006939704769,0.8300000000000001,0.25826666666666664,0.45997679909033923,0.78,0.08733333333333332,0.5413338581532888,0.8800000000000001,0.368,0.22414475303483689,0.9,0.328
58,2,synth,1.0,1.0,0.6666666665000001,-0.4295020932108239,0.55,-0.36666666685000004,0.7310219502108469,0.75,0.58333333325,1.0,1.0,0.6666666665000001,1.0,1.0,0.6666666665000001,1.0,1.0,0.6666666665000001,0.7154565397881222,1.0,0.478125,0.7154565397881222,1.0,0.275,0.6975073113935919,1.0,0.340625,0.7387724670047262,1.0,0.546875,0.8222908340708592,1.0,0.5,0.8402400624653896,1.0,0.4125,0.6837091718966515,1.0,0.27699999999999997,-0.03567164711955688,1.0,-0.09299999999999994,0.6784959936527819,1.0,0.22949999999999998,0.8770527286771728,1.0,0.3,1.0,1.0,0.6666666665000001
59,9,synth,0.7867131173675097,0.8833333333333334,0.46666666652000005,0.6519786152856997,0.8466666666666666,0.28476190452000005,0.7882689899052371,0.8533333333333333,0.27809523776,0.7215578782638933,0.92,0.39619047597333323,0.7326518545800619,0.92,0.3409523806266666,0.8277799213689101,0.9066666666666666,0.5180952379466665,0.8389953604675973,0.8833333333333334,0.42296296315333337,0.3286058911397122,0.81,0.12148148141333333,0.6674572870491249,0.8933333333333333,0.29111111127333344,0.6495886568947695,0.8866666666666667,0.20444444469333334,0.6238970138151456,0.8533333333333334,0.25333333358666665,0.7581574691944427,0.8766666666666667,0.4007407407733334,0.901774843842641,1.0,0.29933333333333334,0.35986368865394086,0.8533333333333334,0.19799999999999998,0.8229405325388551,0.9066666666666667,0.21800000000000005,0.7873073139795408,0.89,0.32370370388,0.778275564119774,0.87,0.38285714257333336
60,6,synth,0.8149811196634767,0.8545454545454546,0.41818181809090904,-0.2987717302200531,0.45454545454545464,-0.054545454690909094,0.9363073895002997,0.9090909090909091,0.4484848483818182,0.9555555555555556,0.9090909090909091,0.45454545445454553,0.9555555555555556,0.9090909090909091,0.45454545445454553,0.9046855601437576,0.890909090909091,0.4696969696545454,0.8193103134261134,0.9090909090909091,0.2890909090909091,0.669716163898188,0.7636363636363637,0.1890909090909091,0.7173889366674134,0.8545454545454546,0.2409090909090909,0.8086125306061107,0.8545454545454546,0.28818181818181815,0.8724381459826854,0.8999999999999999,0.3427272727272727,0.6315619662327758,0.7272727272727273,0.20272727272727273,0.8339282553320181,0.9363636363636364,0.2829090909090909,0.021605031629289388,0.7636363636363637,0.012000000000000031,0.85449033688934,0.9636363636363637,0.18309090909090908,0.9248792210714423,0.890909090909091,0.16000000000000003,0.9363073895002997,0.9090909090909091,0.3727272724727273
61,16,synth,0.8539270743770223,0.8558333333333333,0.44444444460000004,0.21452374100603264,0.6658333333333333,0.019444444424999985,0.9336009585367696,0.9541666666666668,0.42777777794999994,0.9180509785885098,0.8625,0.48333333344999996,0.9192061650567144,0.9583333333333334,0.44444444460000004,0.9413731418634843,0.9666666666666666,0.4555555556999999,0.8628589343875737,0.8375,0.23749999989999998,0.051599035869791185,0.62,-0.010416666500000032,0.8509756241379133,0.8858333333333335,0.33541666684999993,0.9031168061581931,0.9066666666666666,0.34791666682500005,0.8892483785277793,0.9041666666666668,0.30625000002499997,0.9067554381539752,0.95,0.30000000005,0.8768757979700744,1.0,0.26025,0.127529507830695,0.7700000000000001,-0.07174999999999998,0.8909330405520234,0.95,0.22925,0.9526510717408377,0.9416666666666667,0.22083333349999998,0.9563165260259907,0.975,0.51666666675
62,9,synth,0.7008422708599997,0.7544444444444445,0.5177777777777778,-0.1795980479895793,0.5399999999999999,-0.1453333333333333,0.7553079899783622,0.8200000000000001,0.5453333333333334,0.6543877261107358,0.7022222222222223,0.5688888888888888,0.7340085702639579,0.7555555555555554,0.6222222222222221,0.6293373153738119,0.6444444444444444,0.4551111111111111,0.6109926017917056,0.6366666666666666,0.2358333333333334,0.3676090793277119,0.6266666666666667,0.1322222222222222,0.880478659576242,0.7899999999999999,0.28583333333333333,0.7272087554122613,0.6444444444444444,0.22444444444444447,0.8796179806196356,0.8400000000000001,0.25666666666666665,0.42956610815747714,0.7133333333333333,0.15916666666666668,0.7047908625023895,0.8244444444444444,0.18566666666666665,-0.4194184179412881,0.6622222222222222,-0.22333333333333333,0.7874161283135848,0.8333333333333335,0.15433333333333335,0.8128424807274652,0.7433333333333334,0.19249999999999998,0.6633782689177378,0.77,0.45066666666666677
63,40,synth,0.800769887885883,0.8326530612244898,0.3503401361959183,-0.10473459578135644,0.6816326530612244,-0.03197278916836741,0.8177316673884966,0.8374149659863944,0.29504913106598635,0.7307031990374172,0.7278911564625848,0.29096749820612233,0.7508132167939698,0.7374149659863947,0.3042328044442176,0.7849455946648167,0.7758503401360546,0.3125094482962585,0.7322375665916813,0.7989795918367345,0.1756802721088435,-0.12603813229052951,0.6010204081632654,-0.014659863945578208,0.7897046127985871,0.8816326530612245,0.2408163265306121,0.5918188297632911,0.6761904761904763,0.09850340136054421,0.7631768062928299,0.7285714285714285,0.13122448979591833,0.5825930783065622,0.7197278911564625,0.11666666666666671,0.8641194642305403,0.9363945578231294,0.15498299319727893,0.16047437832765563,0.8037414965986395,0.19569727891156463,0.7491728954125476,0.9027210884353741,0.1329353741496599,0.8920602264531773,0.7081632653061225,0.12010204081632653,0.6375427274697479,0.6748299319727892,0.11504157208095236
64,4,synth,0.7782814657930187,0.8166666666666667,0.44333333333333336,-0.13493619852816321,0.6166666666666667,-0.13999999999999996,0.9845618330698644,0.9583333333333333,0.5416666666666667,0.9687170237758411,1.0,0.5316666666666666,0.9272125852376877,0.9166666666666666,0.445,0.8986271637748994,0.875,0.31,0.5617623985787948,0.725,0.32291666666666674,0.5434461496921037,0.6666666666666665,0.20208333333333334,0.7038196960148078,0.7833333333333333,0.3291666666666666,0.992365963917331,1.0,0.4479166666666667,0.8923712087397901,0.7083333333333333,0.17708333333333334,0.6731595629760794,0.625,0.19166666666666665,0.818844911704096,0.9166666666666666,0.21283333333333335,-0.4844813951249545,0.85,-0.19058333333333333,0.8504597931732668,0.9166666666666666,0.13591666666666657,0.8269745892383048,0.8583333333333333,0.41250000000000003,0.7676203100028771,0.8333333333333334,0.45500000000000007
65,2,synth,1.0,1.0,0.625,0.5287196908580513,0.8,0.325,1.0,1.0,0.625,1.0,1.0,0.75,1.0,1.0,0.75,1.0,1.0,0.75,0.8535533905932738,1.0,0.39999999990000007,-0.17386127875258314,0.5,-0.07142857130000002,0.8535533905932738,1.0,0.38571428560000004,1.0,1.0,0.35714285700000004,0.8872983346207417,1.0,0.44285714280000005,0.8872983346207417,1.0,0.3428571428,0.6594324174315244,1.0,0.18100000000000005,0.0,0.6,0.04600000000000003,0.6546536707079772,1.0,0.2859999999999999,1.0,1.0,0.28571428500000007,1.0,1.0,0.5
66,3,synth,0.648333105778482,0.75,0.44603174615714286,0.11880988059028016,0.8,0.34920634928571437,0.5557395066922397,0.807142857142857,0.3412698415,0.6972366420028226,0.9,0.42380952395714283,0.7838789390096643,0.8785714285714284,0.39206349224285714,0.505147357621015,0.9428571428571428,0.3396825397,0.7016296771295455,0.8571428571428571,0.2948051945857143,0.5444060375103095,0.6142857142857144,0.0805194806142857,-0.17125377871667194,0.45714285714285724,0.001298701171428575,0.7346900542753891,0.8428571428571427,0.23116883085714288,0.6767525928877299,0.8,0.17272727221428572,0.3707580804604802,0.7285714285714285,0.13896103868571427,0.35769817743960225,0.8857142857142858,0.17228571428571424,-0.6391412356414052,0.8285714285714284,-0.45814285714285713,0.43526104325976234,0.9428571428571428,0.17957142857142863,0.2271275238960856,0.7928571428571428,0.05974026001428572,0.41922635046190604,0.8571428571428571,0.34285714294285713
