id,image_id,blip1_dsg,fuyu_dsg,instruct_blip_dsg,llava-alt_dsg,llava_dsg,mplug_dsg,blip1_tifa,fuyu_tifa,instruct_blip_tifa,llava-alt_tifa,llava_tifa,mplug_tifa,alignscore,blipscore,clipscore
30,27,0.6,0.5,0.8,0.4,0.4,0.4,0.6363636363636364,0.3636363636363636,0.5454545454545454,0.4545454545454545,0.4545454545454545,0.3636363636363636,0.62,-0.1,0.71
30,28,0.1,0.0,0.1,0.1,0.1,0.1,0.2727272727272727,0.3636363636363636,0.1818181818181818,0.2727272727272727,0.1818181818181818,0.3636363636363636,0.35,-0.05,0.47
30,29,0.2,0.3,0.2,0.2,0.2,0.2,0.3636363636363636,0.4545454545454545,0.2727272727272727,0.3636363636363636,0.2727272727272727,0.3636363636363636,0.51,-0.63,0.44
30,30,0.0,0.0,0.0,0.0,0.0,0.0,0.1818181818181818,0.2727272727272727,0.0,0.0909090909090909,0.0909090909090909,0.0,0.26,0.05,0.26
30,31,0.0,0.0,0.0,0.0,0.0,0.0,0.1818181818181818,0.0909090909090909,0.0909090909090909,0.1818181818181818,0.0,0.1818181818181818,0.33,-0.07,0.33
30,32,0.0,0.1,0.0,0.0,0.0,0.0,0.1818181818181818,0.3636363636363636,0.0,0.0909090909090909,0.0,0.0,0.33,-0.1,0.24
30,33,0.0,0.0,0.0,0.0,0.0,0.0,0.0909090909090909,0.0909090909090909,0.0909090909090909,0.0909090909090909,0.0,0.0,0.36,-0.03,0.26
30,34,0.0,0.1,0.0,0.0,0.0,0.0,0.1818181818181818,0.2727272727272727,0.2727272727272727,0.1818181818181818,0.0909090909090909,0.2727272727272727,0.18,0.53,0.38
30,35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2727272727272727,0.0909090909090909,0.1818181818181818,0.0909090909090909,0.2727272727272727,0.25,0.39,0.27
30,36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2727272727272727,0.0909090909090909,0.1818181818181818,0.1818181818181818,0.1818181818181818,0.33,0.33,0.29
30,37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1818181818181818,0.0,0.0909090909090909,0.1818181818181818,0.3636363636363636,0.21,0.69,0.46
31,,1.0,0.5,1.0,1.0,1.0,1.0,1.0,0.75,1.0,1.0,1.0,1.0,0.76,-0.29,0.61
31,1,0.5,0.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.41,0.21,0.39
31,2,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.25,0.4,0.16,0.37
31,3,0.5,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.49,0.28,0.33
31,4,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.75,0.48,-0.69,0.39
31,5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.36,0.36,0.42
32,,1.0,1.0,1.0,1.0,1.0,1.0,0.8,1.0,0.8,1.0,1.0,1.0,0.66,0.2,0.63
32,1,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.4,0.4,0.4,0.6,0.6,0.6,0.59,0.16,0.63
32,2,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.4,0.6,0.4,0.6,0.6,0.6,0.44,0.04,0.61
32,3,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.4,0.6,0.4,0.6,0.6,0.8,0.59,0.12,0.61
32,4,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.4,0.2,0.4,0.6,0.6,0.8,0.54,0.25,0.59
32,5,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.4,0.6,0.6,0.6,0.6,0.8,0.42,-0.23,0.45
32,6,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.4,0.6,0.2,0.4,0.6,0.6,0.42,-0.34,0.53
32,7,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.4,0.4,0.6,0.6,0.6,0.6,0.51,0.34,0.56
32,8,0.3333333333333333,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.2,0.6,0.6,0.8,0.6,0.8,0.41,0.03,0.62
33,,1.0,1.0,1.0,1.0,1.0,1.0,0.8333333333333334,0.8333333333333334,1.0,1.0,0.8333333333333334,1.0,0.85,-0.25,0.89
33,1,0.25,0.0,0.5,0.0,0.0,0.0,0.5,0.5,0.6666666666666666,0.5,0.3333333333333333,0.8333333333333334,0.57,0.14,0.52
33,2,0.5,0.5,0.5,0.0,0.0,0.0,0.5,0.5,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.5,0.57,0.21,0.58
33,3,0.5,0.5,0.5,0.0,0.0,0.0,0.5,0.5,0.6666666666666666,0.5,0.5,0.6666666666666666,0.52,-0.2,0.58
33,4,0.5,0.0,0.5,0.0,0.0,0.0,0.5,0.3333333333333333,0.6666666666666666,0.5,0.5,0.5,0.57,-0.29,0.61
33,5,0.25,0.0,0.25,0.25,0.25,0.25,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.5,0.5,0.37,0.14,0.39
33,6,0.25,0.25,0.25,0.25,0.25,0.25,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.5,0.5,0.6666666666666666,0.41,-0.08,0.51
33,7,0.25,0.25,0.25,0.25,0.25,0.25,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.5,0.6666666666666666,0.6666666666666666,0.43,-0.57,0.52
33,8,0.25,0.0,0.25,0.25,0.25,0.25,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.5,0.5,0.5,0.45,-0.1,0.45
33,9,0.25,0.0,0.25,0.25,0.25,0.25,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.5,0.46,-0.18,0.43
34,,0.75,0.5,1.0,0.75,0.75,0.75,0.8,0.6,1.0,0.8,0.8,0.6,0.43,0.54,0.55
34,1,0.5,0.0,0.5,0.5,0.5,0.5,0.6,0.4,0.6,0.6,0.6,0.4,0.41,-0.37,0.51
34,2,0.5,0.25,0.5,0.5,0.5,0.5,0.6,0.2,0.6,0.6,0.4,0.6,0.38,-0.34,0.5
34,3,0.5,0.25,0.5,0.5,0.5,0.5,0.6,0.0,0.6,0.4,0.8,0.4,0.37,0.14,0.42
34,4,0.5,0.25,0.5,0.5,0.5,0.5,0.6,0.2,0.6,0.6,0.6,0.4,0.45,-0.05,0.54
34,5,0.5,0.25,0.5,0.5,0.5,0.5,0.6,0.2,0.6,0.6,0.4,0.4,0.31,0.12,0.52
34,6,0.5,0.25,0.5,0.25,0.25,0.25,0.6,0.2,0.6,0.6,0.6,0.4,0.29,0.08,0.42
34,7,0.5,0.0,0.25,0.0,0.0,0.0,0.6,0.2,0.4,0.6,0.4,0.4,0.26,-0.18,0.32
34,8,0.5,0.0,0.5,0.25,0.25,0.25,0.6,0.2,0.6,0.6,0.4,0.4,0.34,0.0,0.39
34,9,0.5,0.0,0.5,0.5,0.5,0.5,0.6,0.2,0.6,0.6,0.6,0.4,0.31,-0.66,0.35
34,10,0.5,0.5,0.5,0.5,0.5,0.5,0.6,0.4,0.6,0.4,0.4,0.4,0.23,-0.24,0.28
35,,0.75,0.5,1.0,0.75,0.75,0.75,0.8571428571428571,0.4285714285714285,0.8571428571428571,1.0,1.0,0.5714285714285714,0.76,-0.24,0.75
35,1,0.5,0.25,0.5,0.5,0.5,0.5,0.4285714285714285,0.1428571428571428,0.4285714285714285,0.5714285714285714,0.5714285714285714,0.5714285714285714,0.44,-0.74,0.5
35,2,0.5,0.25,0.5,0.5,0.5,0.5,0.4285714285714285,0.1428571428571428,0.2857142857142857,0.5714285714285714,0.5714285714285714,0.5714285714285714,0.44,-0.79,0.51
35,3,0.25,0.5,0.5,0.5,0.5,0.5,0.2857142857142857,0.5714285714285714,0.4285714285714285,0.5714285714285714,0.7142857142857143,0.5714285714285714,0.62,0.27,0.46
35,4,0.25,0.0,0.75,0.5,0.5,0.5,0.2857142857142857,0.4285714285714285,0.5714285714285714,0.5714285714285714,0.5714285714285714,0.5714285714285714,0.47,0.01,0.43
35,5,0.5,0.25,0.5,0.25,0.25,0.25,0.4285714285714285,0.2857142857142857,0.4285714285714285,0.5714285714285714,0.5714285714285714,0.7142857142857143,0.52,-0.22,0.56
35,6,0.5,0.25,0.5,0.5,0.5,0.5,0.2857142857142857,0.2857142857142857,0.4285714285714285,0.5714285714285714,0.5714285714285714,0.5714285714285714,0.58,-0.73,0.63
35,7,0.5,0.25,0.5,0.5,0.5,0.5,0.2857142857142857,0.5714285714285714,0.4285714285714285,0.5714285714285714,0.5714285714285714,0.7142857142857143,0.63,-0.04,0.63
35,8,0.5,0.5,0.5,0.5,0.5,0.5,0.2857142857142857,0.5714285714285714,0.4285714285714285,0.5714285714285714,0.5714285714285714,0.5714285714285714,0.59,0.4,0.72
35,9,0.5,0.25,0.5,0.5,0.5,0.5,0.2857142857142857,0.2857142857142857,0.4285714285714285,0.5714285714285714,0.7142857142857143,0.7142857142857143,0.5,0.01,0.67
35,10,0.5,0.5,0.5,0.5,0.5,0.5,0.2857142857142857,0.4285714285714285,0.4285714285714285,0.5714285714285714,0.8571428571428571,0.7142857142857143,0.57,0.29,0.63
36,,1.0,1.0,1.0,1.0,1.0,1.0,0.8,1.0,1.0,1.0,1.0,1.0,0.58,-0.29,0.61
36,1,0.3333333333333333,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.2,0.8,0.6,0.6,0.6,0.6,0.55,-0.42,0.54
36,2,0.3333333333333333,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.2,0.2,0.6,0.6,0.6,0.8,0.47,-0.22,0.46
36,3,0.3333333333333333,1.0,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.2,0.6,0.8,0.6,0.6,1.0,0.48,-0.14,0.42
36,4,0.3333333333333333,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.4,0.8,0.6,0.6,0.6,0.6,0.42,0.35,0.44
36,5,0.3333333333333333,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.6,1.0,0.6,0.6,0.6,0.6,0.47,0.11,0.49
36,6,0.3333333333333333,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.6,0.6,0.6,0.6,0.6,0.8,0.49,-0.15,0.48
36,7,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.6,0.4,0.6,0.6,0.6,0.8,0.41,0.11,0.46
36,8,0.3333333333333333,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.6,0.6,0.6,0.6,0.6,0.8,0.42,0.14,0.42
37,,1.0,0.3333333333333333,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,1.0,0.8,1.0,1.0,1.0,1.0,0.62,0.48,0.69
37,1,1.0,0.3333333333333333,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,1.0,0.8,1.0,1.0,1.0,1.0,0.62,0.42,0.62
37,2,1.0,0.0,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,0.8,1.0,1.0,1.0,1.0,0.63,0.42,0.69
37,3,1.0,0.0,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,1.0,0.8,1.0,1.0,1.0,1.0,0.66,0.38,0.58
37,4,1.0,1.0,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,0.8,1.0,1.0,1.0,1.0,0.66,0.47,0.66
37,5,1.0,0.6666666666666666,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,0.8,1.0,1.0,0.8,1.0,0.62,0.46,0.64
37,6,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.8,1.0,0.8,0.8,0.6,0.8,0.45,0.07,0.41
37,7,0.6666666666666666,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,0.8,0.8,0.8,0.4,0.8,0.37,0.06,0.46
37,8,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,0.8,0.8,0.8,0.6,0.8,0.37,-0.19,0.47
37,9,1.0,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,0.8,0.8,0.8,0.6,1.0,0.38,-0.26,0.48
38,,1.0,0.6,0.8,0.6,0.6,0.6,0.8333333333333334,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.72,0.12,0.61
38,1,0.6,0.2,0.4,0.4,0.4,0.4,0.6666666666666666,0.1666666666666666,0.5,0.5,0.5,0.6666666666666666,0.67,-0.43,0.53
38,2,0.8,0.6,0.8,0.6,0.6,0.6,0.6666666666666666,0.3333333333333333,0.8333333333333334,0.6666666666666666,0.6666666666666666,0.8333333333333334,0.7,0.14,0.66
38,3,0.8,0.6,0.4,0.6,0.6,0.6,0.6666666666666666,0.5,0.5,0.6666666666666666,0.5,0.5,0.59,-0.59,0.66
38,4,0.8,0.6,0.4,0.4,0.4,0.4,0.8333333333333334,0.3333333333333333,0.5,0.5,0.5,0.6666666666666666,0.71,-0.41,0.63
38,5,0.4,0.2,0.4,0.4,0.4,0.4,0.5,0.3333333333333333,0.5,0.6666666666666666,0.5,0.8333333333333334,0.7,-0.25,0.61
38,6,0.4,0.6,0.4,0.4,0.4,0.4,0.5,0.3333333333333333,0.5,0.5,0.5,0.6666666666666666,0.56,0.13,0.6
38,7,0.6,1.0,0.6,0.4,0.4,0.4,0.6666666666666666,0.5,0.5,0.6666666666666666,0.6666666666666666,0.8333333333333334,0.61,0.11,0.64
38,8,0.6,0.6,0.4,0.4,0.4,0.4,0.6666666666666666,0.5,0.5,0.5,0.5,0.8333333333333334,0.62,-0.3,0.68
38,9,0.6,1.0,0.6,0.4,0.4,0.4,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.58,-0.53,0.59
39,,1.0,0.2857142857142857,1.0,1.0,1.0,1.0,0.9,0.7,0.9,0.9,0.9,0.9,0.69,0.1,0.67
39,1,0.7142857142857143,0.0,0.7142857142857143,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.7,0.7,0.8,0.9,0.8,0.9,0.66,0.1,0.72
39,2,1.0,0.0,1.0,1.0,1.0,1.0,0.9,0.8,0.9,0.9,0.9,0.9,0.71,0.21,0.69
39,3,1.0,0.0,1.0,1.0,1.0,1.0,0.9,0.4,0.9,0.9,0.9,0.9,0.71,-0.19,0.57
39,4,1.0,0.0,1.0,1.0,1.0,1.0,0.9,0.5,0.9,0.9,0.8,0.9,0.68,-0.28,0.66
39,5,1.0,0.4285714285714285,1.0,1.0,1.0,1.0,0.9,0.8,0.9,0.9,0.9,0.9,0.72,0.12,0.67
39,6,1.0,0.4285714285714285,0.4285714285714285,0.4285714285714285,0.4285714285714285,0.4285714285714285,0.8,0.5,0.7,0.8,0.8,0.8,0.6,0.17,0.58
39,7,1.0,1.0,0.7142857142857143,0.4285714285714285,0.4285714285714285,0.4285714285714285,0.8,0.8,0.8,0.8,0.7,0.8,0.59,-0.09,0.61
39,8,1.0,0.2857142857142857,0.4285714285714285,0.4285714285714285,0.4285714285714285,0.4285714285714285,0.9,0.5,0.7,0.8,0.8,0.8,0.59,0.25,0.56
39,9,0.4285714285714285,0.0,0.4285714285714285,0.4285714285714285,0.4285714285714285,0.4285714285714285,0.8,0.6,0.6,0.8,0.8,0.8,0.59,0.56,0.61
39,10,0.8571428571428571,0.4285714285714285,0.4285714285714285,0.4285714285714285,0.4285714285714285,0.4285714285714285,0.8,0.5,0.8,0.8,0.9,0.8,0.63,0.04,0.59
39,11,0.4285714285714285,0.4285714285714285,0.4285714285714285,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.7,0.5,0.7,0.6,0.6,0.6,0.25,0.6,0.4
39,12,0.4285714285714285,0.4285714285714285,0.4285714285714285,0.4285714285714285,0.4285714285714285,0.4285714285714285,0.7,0.4,0.7,0.5,0.7,0.6,0.34,0.03,0.3
39,13,0.4285714285714285,0.4285714285714285,0.4285714285714285,0.4285714285714285,0.4285714285714285,0.4285714285714285,0.7,0.5,0.7,0.5,0.7,0.6,0.4,0.05,0.33
39,14,0.4285714285714285,0.7142857142857143,0.4285714285714285,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.6,0.5,0.7,0.6,0.7,0.6,0.39,0.76,0.41
39,15,0.4285714285714285,0.4285714285714285,0.4285714285714285,0.4285714285714285,0.4285714285714285,0.4285714285714285,0.9,0.5,0.7,0.6,0.7,0.6,0.33,-0.23,0.33
39,16,0.4285714285714285,0.0,0.4285714285714285,0.4285714285714285,0.4285714285714285,0.4285714285714285,0.5,0.5,0.5,0.6,0.5,0.5,0.51,0.03,0.51
39,17,0.4285714285714285,0.5714285714285714,0.4285714285714285,0.4285714285714285,0.4285714285714285,0.4285714285714285,0.5,0.5,0.5,0.6,0.6,0.6,0.45,-0.4,0.38
39,18,0.4285714285714285,0.0,0.4285714285714285,0.4285714285714285,0.4285714285714285,0.4285714285714285,0.5,0.6,0.5,0.6,0.6,0.5,0.51,0.79,0.47
39,19,0.4285714285714285,0.4285714285714285,0.4285714285714285,0.4285714285714285,0.4285714285714285,0.4285714285714285,0.5,0.5,0.5,0.6,0.5,0.6,0.53,0.19,0.46
39,20,0.1428571428571428,0.0,0.1428571428571428,0.1428571428571428,0.1428571428571428,0.1428571428571428,0.3,0.6,0.5,0.3,0.4,0.5,0.23,0.35,0.26
39,21,0.1428571428571428,0.0,0.1428571428571428,0.1428571428571428,0.1428571428571428,0.1428571428571428,0.4,0.4,0.5,0.4,0.4,0.4,0.2,-0.06,0.2
39,22,0.2857142857142857,0.4285714285714285,0.1428571428571428,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.5,0.5,0.4,0.3,0.5,0.4,0.23,-0.74,0.26
39,23,0.1428571428571428,0.1428571428571428,0.1428571428571428,0.1428571428571428,0.1428571428571428,0.1428571428571428,0.4,0.5,0.5,0.3,0.3,0.6,0.2,-0.41,0.24
39,24,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.2,0.5,0.5,0.5,0.4,0.24,0.61,0.31
39,25,0.4285714285714285,0.4285714285714285,0.0,0.0,0.0,0.0,0.8,0.2,0.6,0.5,0.6,0.7,0.14,0.0,0.24
39,26,0.0,0.7142857142857143,0.0,0.0,0.0,0.0,0.4,0.5,0.5,0.5,0.6,0.6,0.24,0.17,0.23
39,27,0.0,0.4285714285714285,0.0,0.0,0.0,0.0,0.4,0.5,0.5,0.4,0.6,0.5,0.22,0.53,0.32
39,28,0.0,0.4285714285714285,0.0,0.0,0.0,0.0,0.5,0.6,0.5,0.5,0.4,0.4,0.23,0.47,0.22
40,,1.0,1.0,1.0,1.0,1.0,1.0,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.69,0.38,0.51
40,1,0.4,0.2,0.4,0.4,0.4,0.4,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.66,0.44,0.56
40,2,0.4,0.2,0.4,0.4,0.4,0.4,0.6666666666666666,0.6666666666666666,0.5,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.61,0.36,0.52
40,3,0.4,0.6,0.4,0.4,0.4,0.4,0.6666666666666666,0.8333333333333334,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.64,0.44,0.51
40,4,0.4,0.2,0.4,0.4,0.4,0.4,0.6666666666666666,0.5,0.5,0.6666666666666666,0.5,0.6666666666666666,0.57,0.18,0.52
40,5,0.4,0.2,0.4,0.4,0.4,0.4,0.6666666666666666,0.8333333333333334,0.6666666666666666,0.8333333333333334,0.6666666666666666,0.6666666666666666,0.65,0.28,0.54
40,6,0.2,0.0,0.2,0.2,0.2,0.2,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.64,0.32,0.51
40,7,0.2,1.0,0.2,0.2,0.2,0.2,0.6666666666666666,0.8333333333333334,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.64,0.64,0.51
40,8,0.2,0.6,0.2,0.2,0.2,0.2,0.6666666666666666,0.8333333333333334,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.8333333333333334,0.64,0.51,0.49
40,9,0.2,0.0,0.2,0.2,0.2,0.2,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.64,0.39,0.51
40,10,0.2,0.0,0.2,0.2,0.2,0.2,0.6666666666666666,0.8333333333333334,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.8333333333333334,0.65,-0.05,0.53
41,,1.0,0.6,1.0,1.0,1.0,1.0,0.8333333333333334,0.8333333333333334,0.5,1.0,1.0,0.8333333333333334,0.75,1.08,0.52
41,1,0.6,0.4,0.6,0.6,0.6,0.6,0.6666666666666666,0.6666666666666666,0.5,0.6666666666666666,0.6666666666666666,0.8333333333333334,0.6,0.7,0.52
41,2,0.6,0.6,0.6,0.6,0.6,0.6,0.6666666666666666,0.5,0.8333333333333334,0.5,0.5,0.8333333333333334,0.61,0.71,0.6
41,3,0.6,0.6,0.6,1.0,1.0,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.63,0.42,0.52
41,4,0.6,0.6,0.6,0.6,0.6,0.6,0.6666666666666666,0.6666666666666666,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.68,0.56,0.54
41,5,0.6,0.4,0.6,0.6,0.6,0.6,0.6666666666666666,0.5,0.6666666666666666,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.66,0.66,0.52
41,6,0.2,0.2,0.0,0.2,0.2,0.2,0.5,0.5,0.1666666666666666,0.5,0.3333333333333333,0.3333333333333333,0.52,0.57,0.55
41,7,0.2,0.2,0.2,0.2,0.2,0.2,0.5,0.6666666666666666,0.5,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.51,0.53,0.64
41,8,0.2,0.2,0.2,0.2,0.2,0.2,0.3333333333333333,0.5,0.1666666666666666,0.5,0.5,0.5,0.58,0.44,0.52
41,9,0.2,0.2,0.2,0.2,0.2,0.2,0.5,0.5,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.5,0.64,0.73,0.46
41,10,1.0,0.4,1.0,1.0,1.0,1.0,1.0,0.8333333333333334,0.8333333333333334,1.0,0.8333333333333334,1.0,0.73,0.36,0.53
41,11,1.0,0.6,1.0,0.2,0.2,0.2,0.8333333333333334,0.8333333333333334,1.0,1.0,1.0,1.0,0.82,0.44,0.59
41,12,1.0,0.6,1.0,1.0,1.0,1.0,0.8333333333333334,0.8333333333333334,1.0,1.0,1.0,1.0,0.78,0.71,0.61
41,13,0.8,0.6,0.6,0.6,0.6,0.6,0.8333333333333334,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.8333333333333334,0.8333333333333334,0.46,0.86,0.48
41,14,0.8,0.6,0.6,0.6,0.6,0.6,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.8333333333333334,0.43,0.71,0.49
41,15,0.6,0.6,0.6,0.6,0.6,0.6,0.6666666666666666,0.5,0.8333333333333334,0.8333333333333334,0.6666666666666666,0.6666666666666666,0.48,0.5,0.49
41,16,0.8,0.6,0.6,0.6,0.6,0.6,0.6666666666666666,0.5,0.6666666666666666,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.43,0.46,0.51
41,17,0.6,0.6,0.6,0.6,0.6,0.6,0.6666666666666666,0.5,0.6666666666666666,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.58,0.29,0.55
41,18,0.2,0.2,0.2,0.2,0.2,0.2,0.3333333333333333,0.1666666666666666,0.1666666666666666,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.51,0.07,0.43
41,19,0.2,0.0,0.2,0.2,0.2,0.2,0.3333333333333333,0.1666666666666666,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.48,-0.56,0.45
41,20,0.2,0.2,0.2,0.2,0.2,0.2,0.5,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.43,0.14,0.52
41,21,0.2,0.2,0.2,0.2,0.2,0.2,0.3333333333333333,0.1666666666666666,0.3333333333333333,0.5,0.3333333333333333,0.6666666666666666,0.42,-0.23,0.43
41,22,0.0,0.2,0.0,0.0,0.0,0.0,0.1666666666666666,0.3333333333333333,0.1666666666666666,0.1666666666666666,0.1666666666666666,0.1666666666666666,0.41,0.9,0.42
41,23,0.0,0.2,0.0,0.0,0.0,0.0,0.1666666666666666,0.3333333333333333,0.1666666666666666,0.1666666666666666,0.1666666666666666,0.1666666666666666,0.43,0.91,0.4
41,24,0.0,0.0,0.0,0.0,0.0,0.0,0.1666666666666666,0.3333333333333333,0.1666666666666666,0.1666666666666666,0.1666666666666666,0.1666666666666666,0.44,0.91,0.44
41,25,0.0,0.2,0.0,0.0,0.0,0.0,0.1666666666666666,0.3333333333333333,0.1666666666666666,0.1666666666666666,0.1666666666666666,0.1666666666666666,0.46,0.98,0.39
42,,1.0,0.8888888888888888,1.0,1.0,1.0,1.0,1.0,0.6666666666666666,1.0,1.0,1.0,1.0,0.72,0.89,0.61
42,1,1.0,0.7777777777777778,0.8888888888888888,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.7777777777777778,0.5555555555555556,1.0,0.8888888888888888,1.0,0.8888888888888888,0.68,1.25,0.63
42,2,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.7777777777777778,0.6666666666666666,0.7777777777777778,0.7777777777777778,0.7777777777777778,0.7777777777777778,0.58,0.6,0.61
42,3,0.6666666666666666,0.5555555555555556,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.7777777777777778,0.6666666666666666,0.7777777777777778,0.7777777777777778,0.7777777777777778,0.7777777777777778,0.6,0.68,0.65
42,4,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.7777777777777778,0.6666666666666666,0.7777777777777778,0.7777777777777778,0.7777777777777778,0.7777777777777778,0.62,0.88,0.56
42,5,0.2222222222222222,0.4444444444444444,0.3333333333333333,0.2222222222222222,0.2222222222222222,0.2222222222222222,0.3333333333333333,0.3333333333333333,0.4444444444444444,0.4444444444444444,0.5555555555555556,0.5555555555555556,0.29,1.32,0.26
42,6,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.2222222222222222,0.4444444444444444,0.4444444444444444,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.26,0.76,0.3
42,7,0.2222222222222222,0.3333333333333333,0.3333333333333333,0.2222222222222222,0.2222222222222222,0.2222222222222222,0.3333333333333333,0.5555555555555556,0.4444444444444444,0.4444444444444444,0.5555555555555556,0.6666666666666666,0.31,0.83,0.21
