id,target_prompt,file_name,image_source,rank
29,a photo of dog and stop sign; stop sign is left to dog,images/029-07.jpg,SD2.0,1b
29,a photo of dog and stop sign; stop sign is left to dog,images/029-08.jpg,SD2.0,1b
29,a photo of dog and stop sign; stop sign is left to dog,images/029-09.jpg,SD2.0,1b
29,a photo of dog and stop sign; stop sign is left to dog,images/029-10.jpg,SD2.0,1b
30,"A dignified beaver wearing glasses, a vest, and colorful neck tie. He stands in a library.",images/030-00.jpg,SD2.1,0
30,"A dignified beaver wearing glasses, a vest, and colorful neck tie. He stands in a library.",images/030-01.jpg,SD2.0,1a
30,"A dignified beaver wearing glasses, a vest, and colorful neck tie. He stands in a library.",images/030-02.jpg,SD2.0,1a
30,"A dignified beaver wearing glasses, a vest, and colorful neck tie. He stands in a library.",images/030-03.jpg,SD2.0,1b
30,"A dignified beaver wearing glasses, a vest, and colorful neck tie. He stands in a library.",images/030-04.jpg,SD2.0,1b
30,"A dignified beaver wearing glasses, a vest, and colorful neck tie. He stands in a library.",images/030-05.jpg,SD2.0,1a
30,"A dignified beaver wearing glasses, a vest, and colorful neck tie. He stands in a library.",images/030-06.jpg,SD2.0,1b
30,"A dignified beaver wearing glasses, a vest, and colorful neck tie. He stands in a library.",images/030-07.jpg,SD2.0,2a
30,"A dignified beaver wearing glasses, a vest, and colorful neck tie. He stands in a library.",images/030-08.jpg,SD2.0,1c
30,"A dignified beaver wearing glasses, a vest, and colorful neck tie. He stands in a library.",images/030-09.jpg,SD2.0,1c
30,"A dignified beaver wearing glasses, a vest, and colorful neck tie. He stands in a library.",images/030-10.jpg,SD2.0,3a
30,"A dignified beaver wearing glasses, a vest, and colorful neck tie. He stands in a library.",images/030-11.jpg,SD2.0,3a
30,"A dignified beaver wearing glasses, a vest, and colorful neck tie. He stands in a library.",images/030-12.jpg,SD2.0,3a
30,"A dignified beaver wearing glasses, a vest, and colorful neck tie. He stands in a library.",images/030-13.jpg,SD2.0,3a
30,"A dignified beaver wearing glasses, a vest, and colorful neck tie. He stands in a library.",images/030-14.jpg,SD2.0,3b
30,"A dignified beaver wearing glasses, a vest, and colorful neck tie. He stands in a library.",images/030-15.jpg,SD2.0,3b
30,"A dignified beaver wearing glasses, a vest, and colorful neck tie. He stands in a library.",images/030-16.jpg,SD2.0,3b
30,"A dignified beaver wearing glasses, a vest, and colorful neck tie. He stands in a library.",images/030-17.jpg,SD2.0,3b
30,"A dignified beaver wearing glasses, a vest, and colorful neck tie. He stands in a library.",images/030-18.jpg,SD2.0,4a
30,"A dignified beaver wearing glasses, a vest, and colorful neck tie. He stands in a library.",images/030-19.jpg,SD2.0,4a
30,"A dignified beaver wearing glasses, a vest, and colorful neck tie. He stands in a library.",images/030-20.jpg,SD2.0,4a
30,"A dignified beaver wearing glasses, a vest, and colorful neck tie. He stands in a library.",images/030-21.jpg,SD2.0,4a
30,"A dignified beaver wearing glasses, a vest, and colorful neck tie. He stands in a library.",images/030-22.jpg,SD2.0,4a
30,"A dignified beaver wearing glasses, a vest, and colorful neck tie. He stands in a library.",images/030-23.jpg,SD2.0,4b
30,"A dignified beaver wearing glasses, a vest, and colorful neck tie. He stands in a library.",images/030-24.jpg,SD2.0,4b
30,"A dignified beaver wearing glasses, a vest, and colorful neck tie. He stands in a library.",images/030-25.jpg,SD2.0,4b
30,"A dignified beaver wearing glasses, a vest, and colorful neck tie. He stands in a library.",images/030-26.jpg,SD2.0,4b
30,"A dignified beaver wearing glasses, a vest, and colorful neck tie. He stands in a library.",images/030-27.jpg,SD2.0,4b
30,"A dignified beaver wearing glasses, a vest, and colorful neck tie. He stands in a library.",images/030-28.jpg,SD2.0,4c
30,"A dignified beaver wearing glasses, a vest, and colorful neck tie. He stands in a library.",images/030-29.jpg,SD2.0,5a
30,"A dignified beaver wearing glasses, a vest, and colorful neck tie. He stands in a library.",images/030-30.jpg,SD2.0,5b
30,"A dignified beaver wearing glasses, a vest, and colorful neck tie. He stands in a library.",images/030-31.jpg,SD2.0,5b
30,"A dignified beaver wearing glasses, a vest, and colorful neck tie. He stands in a library.",images/030-32.jpg,SD2.0,5b
30,"A dignified beaver wearing glasses, a vest, and colorful neck tie. He stands in a library.",images/030-33.jpg,SD2.0,5b
30,"A dignified beaver wearing glasses, a vest, and colorful neck tie. He stands in a library.",images/030-34.jpg,SD2.0,5c
30,"A dignified beaver wearing glasses, a vest, and colorful neck tie. He stands in a library.",images/030-35.jpg,SD2.0,5
30,"A dignified beaver wearing glasses, a vest, and colorful neck tie. He stands in a library.",images/030-36.jpg,SD2.0,5
30,"A dignified beaver wearing glasses, a vest, and colorful neck tie. He stands in a library.",images/030-37.jpg,SD2.0,5
31,a map of Italy,images/031-00.jpg,SD2.1,0
31,a map of Italy,images/031-01.jpg,SD2.0,1a
31,a map of Italy,images/031-02.jpg,SD2.0,1a
31,a map of Italy,images/031-03.jpg,SD2.0,1a
31,a map of Italy,images/031-04.jpg,SD2.0,1a
31,a map of Italy,images/031-05.jpg,SD2.0,1a
32,a pair of glasses in front of a computer monitor,images/032-00.jpg,SD2.1,0
32,a pair of glasses in front of a computer monitor,images/032-01.jpg,SD2.0,1a
32,a pair of glasses in front of a computer monitor,images/032-02.jpg,SD2.0,1a
32,a pair of glasses in front of a computer monitor,images/032-03.jpg,SD2.0,1a
32,a pair of glasses in front of a computer monitor,images/032-04.jpg,SD2.0,1a
32,a pair of glasses in front of a computer monitor,images/032-05.jpg,SD2.0,1b
32,a pair of glasses in front of a computer monitor,images/032-06.jpg,SD2.0,1b
32,a pair of glasses in front of a computer monitor,images/032-07.jpg,SD2.0,1b
32,a pair of glasses in front of a computer monitor,images/032-08.jpg,SD2.0,1b
33,an ostrich standing in front of a couch,images/033-00.jpg,SD2.1,0
33,an ostrich standing in front of a couch,images/033-01.jpg,SD2.0,1a
33,an ostrich standing in front of a couch,images/033-02.jpg,SD2.0,1a
33,an ostrich standing in front of a couch,images/033-03.jpg,SD2.0,1a
33,an ostrich standing in front of a couch,images/033-04.jpg,SD2.0,1a
33,an ostrich standing in front of a couch,images/033-05.jpg,SD2.0,1b
33,an ostrich standing in front of a couch,images/033-06.jpg,SD2.0,1b
33,an ostrich standing in front of a couch,images/033-07.jpg,SD2.0,1b
33,an ostrich standing in front of a couch,images/033-08.jpg,SD2.0,1b
33,an ostrich standing in front of a couch,images/033-09.jpg,SD2.0,1b
34,a photo of bed and human; human is right to bed,images/034-00.jpg,SD2.1,0
34,a photo of bed and human; human is right to bed,images/034-01.jpg,SD2.0,1a
34,a photo of bed and human; human is right to bed,images/034-02.jpg,SD2.0,1a
34,a photo of bed and human; human is right to bed,images/034-03.jpg,SD2.0,1a
34,a photo of bed and human; human is right to bed,images/034-04.jpg,SD2.0,1a
34,a photo of bed and human; human is right to bed,images/034-05.jpg,SD2.0,1a
34,a photo of bed and human; human is right to bed,images/034-06.jpg,SD2.0,1b
34,a photo of bed and human; human is right to bed,images/034-07.jpg,SD2.0,1b
34,a photo of bed and human; human is right to bed,images/034-08.jpg,SD2.0,1b
34,a photo of bed and human; human is right to bed,images/034-09.jpg,SD2.0,1b
34,a photo of bed and human; human is right to bed,images/034-10.jpg,SD2.0,1b
35,"A car playing with a soccer player, digital art.",images/035-00.jpg,SD2.1,0
35,"A car playing with a soccer player, digital art.",images/035-01.jpg,SD2.0,1a
35,"A car playing with a soccer player, digital art.",images/035-02.jpg,SD2.0,1a
35,"A car playing with a soccer player, digital art.",images/035-03.jpg,SD2.0,1a
35,"A car playing with a soccer player, digital art.",images/035-04.jpg,SD2.0,1a
35,"A car playing with a soccer player, digital art.",images/035-05.jpg,SD2.0,1a
35,"A car playing with a soccer player, digital art.",images/035-06.jpg,SD2.0,1b
35,"A car playing with a soccer player, digital art.",images/035-07.jpg,SD2.0,1b
35,"A car playing with a soccer player, digital art.",images/035-08.jpg,SD2.0,1b
35,"A car playing with a soccer player, digital art.",images/035-09.jpg,SD2.0,1b
35,"A car playing with a soccer player, digital art.",images/035-10.jpg,SD2.0,1b
36,a mountain with a cloud hanging over it,images/036-00.jpg,SD2.1,0
36,a mountain with a cloud hanging over it,images/036-01.jpg,SD2.0,1a
36,a mountain with a cloud hanging over it,images/036-02.jpg,SD2.0,1a
36,a mountain with a cloud hanging over it,images/036-03.jpg,SD2.0,1a
36,a mountain with a cloud hanging over it,images/036-04.jpg,SD2.0,1b
36,a mountain with a cloud hanging over it,images/036-05.jpg,SD2.0,1b
36,a mountain with a cloud hanging over it,images/036-06.jpg,SD2.0,1b
36,a mountain with a cloud hanging over it,images/036-07.jpg,SD2.0,1b
36,a mountain with a cloud hanging over it,images/036-08.jpg,SD2.0,1b
37,an espresso machine that makes coffee.,images/037-00.jpg,SD2.1,0
37,an espresso machine that makes coffee.,images/037-01.jpg,SD2.0,1a
37,an espresso machine that makes coffee.,images/037-02.jpg,SD2.0,1a
37,an espresso machine that makes coffee.,images/037-03.jpg,SD2.0,1a
37,an espresso machine that makes coffee.,images/037-04.jpg,SD2.0,1a
37,an espresso machine that makes coffee.,images/037-05.jpg,SD2.0,1a
37,an espresso machine that makes coffee.,images/037-06.jpg,SD2.0,1b
37,an espresso machine that makes coffee.,images/037-07.jpg,SD2.0,1b
37,an espresso machine that makes coffee.,images/037-08.jpg,SD2.0,1b
37,an espresso machine that makes coffee.,images/037-09.jpg,SD2.0,1b
38,The sun behind a skyscraper. painting in the style of Hokusai.,images/038-00.jpg,SD2.1,0
38,The sun behind a skyscraper. painting in the style of Hokusai.,images/038-01.jpg,SD2.0,1a
38,The sun behind a skyscraper. painting in the style of Hokusai.,images/038-02.jpg,SD2.0,1a
38,The sun behind a skyscraper. painting in the style of Hokusai.,images/038-03.jpg,SD2.0,1a
38,The sun behind a skyscraper. painting in the style of Hokusai.,images/038-04.jpg,SD2.0,1a
38,The sun behind a skyscraper. painting in the style of Hokusai.,images/038-05.jpg,SD2.0,1a
38,The sun behind a skyscraper. painting in the style of Hokusai.,images/038-06.jpg,SD2.0,1b
38,The sun behind a skyscraper. painting in the style of Hokusai.,images/038-07.jpg,SD2.0,1b
38,The sun behind a skyscraper. painting in the style of Hokusai.,images/038-08.jpg,SD2.0,1b
38,The sun behind a skyscraper. painting in the style of Hokusai.,images/038-09.jpg,SD2.0,1b
39,red apples on a tree with green leaves,images/039-00.jpg,SD2.1,0
39,red apples on a tree with green leaves,images/039-01.jpg,SD2.0,1a
39,red apples on a tree with green leaves,images/039-02.jpg,SD2.0,1a
39,red apples on a tree with green leaves,images/039-03.jpg,SD2.0,1a
39,red apples on a tree with green leaves,images/039-04.jpg,SD2.0,1a
39,red apples on a tree with green leaves,images/039-05.jpg,SD2.0,1a
39,red apples on a tree with green leaves,images/039-06.jpg,SD2.0,1b
39,red apples on a tree with green leaves,images/039-07.jpg,SD2.0,1b
39,red apples on a tree with green leaves,images/039-08.jpg,SD2.0,1b
39,red apples on a tree with green leaves,images/039-09.jpg,SD2.0,1b
39,red apples on a tree with green leaves,images/039-10.jpg,SD2.0,1b
39,red apples on a tree with green leaves,images/039-11.jpg,SD2.0,1c
39,red apples on a tree with green leaves,images/039-12.jpg,SD2.0,1c
39,red apples on a tree with green leaves,images/039-13.jpg,SD2.0,1c
39,red apples on a tree with green leaves,images/039-14.jpg,SD2.0,1c
39,red apples on a tree with green leaves,images/039-15.jpg,SD2.0,1c
39,red apples on a tree with green leaves,images/039-16.jpg,SD2.0,2a
39,red apples on a tree with green leaves,images/039-17.jpg,SD2.0,2a
39,red apples on a tree with green leaves,images/039-18.jpg,SD2.0,2a
39,red apples on a tree with green leaves,images/039-19.jpg,SD2.0,2a
39,red apples on a tree with green leaves,images/039-20.jpg,SD2.0,2b
39,red apples on a tree with green leaves,images/039-21.jpg,SD2.0,2b
39,red apples on a tree with green leaves,images/039-22.jpg,SD2.0,2b
39,red apples on a tree with green leaves,images/039-23.jpg,SD2.0,2b
39,red apples on a tree with green leaves,images/039-24.jpg,SD2.0,2c
39,red apples on a tree with green leaves,images/039-25.jpg,SD2.0,2c
39,red apples on a tree with green leaves,images/039-26.jpg,SD2.0,2c
39,red apples on a tree with green leaves,images/039-27.jpg,SD2.0,2c
39,red apples on a tree with green leaves,images/039-28.jpg,SD2.0,2c
40,An assortment of fruits and vegetable all set together,images/040-00.jpg,SD2.1,0
40,An assortment of fruits and vegetable all set together,images/040-01.jpg,SD2.0,1a
40,An assortment of fruits and vegetable all set together,images/040-02.jpg,SD2.0,1a
40,An assortment of fruits and vegetable all set together,images/040-03.jpg,SD2.0,1a
40,An assortment of fruits and vegetable all set together,images/040-04.jpg,SD2.0,1a
40,An assortment of fruits and vegetable all set together,images/040-05.jpg,SD2.0,1a
40,An assortment of fruits and vegetable all set together,images/040-06.jpg,SD2.0,1b
40,An assortment of fruits and vegetable all set together,images/040-07.jpg,SD2.0,1b
40,An assortment of fruits and vegetable all set together,images/040-08.jpg,SD2.0,1b
40,An assortment of fruits and vegetable all set together,images/040-09.jpg,SD2.0,1b
40,An assortment of fruits and vegetable all set together,images/040-10.jpg,SD2.0,1b
41,People walking down a city sidewalk showing one with headphones.,images/041-00.jpg,SD2.1,0a
41,People walking down a city sidewalk showing one with headphones.,images/041-01.jpg,SD2.0,1a
41,People walking down a city sidewalk showing one with headphones.,images/041-02.jpg,SD2.0,1a
41,People walking down a city sidewalk showing one with headphones.,images/041-03.jpg,SD2.0,1a
41,People walking down a city sidewalk showing one with headphones.,images/041-04.jpg,SD2.0,1a
41,People walking down a city sidewalk showing one with headphones.,images/041-05.jpg,SD2.0,1a
41,People walking down a city sidewalk showing one with headphones.,images/041-06.jpg,SD2.0,1b
41,People walking down a city sidewalk showing one with headphones.,images/041-07.jpg,SD2.0,1b
41,People walking down a city sidewalk showing one with headphones.,images/041-08.jpg,SD2.0,1b
41,People walking down a city sidewalk showing one with headphones.,images/041-09.jpg,SD2.0,1b
41,People walking down a city sidewalk showing one with headphones.,images/041-10.jpg,SD2.0,0b
41,People walking down a city sidewalk showing one with headphones.,images/041-11.jpg,SD2.0,0b
41,People walking down a city sidewalk showing one with headphones.,images/041-12.jpg,SD2.0,0b
41,People walking down a city sidewalk showing one with headphones.,images/041-13.jpg,SD2.0,2a
41,People walking down a city sidewalk showing one with headphones.,images/041-14.jpg,SD2.0,2a
41,People walking down a city sidewalk showing one with headphones.,images/041-15.jpg,SD2.0,2a
41,People walking down a city sidewalk showing one with headphones.,images/041-16.jpg,SD2.0,2a
41,People walking down a city sidewalk showing one with headphones.,images/041-17.jpg,SD2.0,2a
41,People walking down a city sidewalk showing one with headphones.,images/041-18.jpg,SD2.0,2b
41,People walking down a city sidewalk showing one with headphones.,images/041-19.jpg,SD2.0,2b
41,People walking down a city sidewalk showing one with headphones.,images/041-20.jpg,SD2.0,2b
41,People walking down a city sidewalk showing one with headphones.,images/041-21.jpg,SD2.0,2b
41,People walking down a city sidewalk showing one with headphones.,images/041-22.jpg,SD2.0,2c
41,People walking down a city sidewalk showing one with headphones.,images/041-23.jpg,SD2.0,2c
41,People walking down a city sidewalk showing one with headphones.,images/041-24.jpg,SD2.0,2c
41,People walking down a city sidewalk showing one with headphones.,images/041-25.jpg,SD2.0,2c
42,A little boy kicks a soccer ball surrounded by other youth soccer players.,images/042-00.jpg,SD2.1,0a
42,A little boy kicks a soccer ball surrounded by other youth soccer players.,images/042-01.jpg,SD2.0,1a
42,A little boy kicks a soccer ball surrounded by other youth soccer players.,images/042-02.jpg,SD2.0,1b
42,A little boy kicks a soccer ball surrounded by other youth soccer players.,images/042-03.jpg,SD2.0,1b
42,A little boy kicks a soccer ball surrounded by other youth soccer players.,images/042-04.jpg,SD2.0,1b
42,A little boy kicks a soccer ball surrounded by other youth soccer players.,images/042-05.jpg,SD2.0,2a
42,A little boy kicks a soccer ball surrounded by other youth soccer players.,images/042-06.jpg,SD2.0,2a
42,A little boy kicks a soccer ball surrounded by other youth soccer players.,images/042-07.jpg,SD2.0,2a
42,A little boy kicks a soccer ball surrounded by other youth soccer players.,images/042-08.jpg,SD2.0,2a
42,A little boy kicks a soccer ball surrounded by other youth soccer players.,images/042-09.jpg,SD2.0,2a
42,A little boy kicks a soccer ball surrounded by other youth soccer players.,images/042-10.jpg,SD2.0,0b
42,A little boy kicks a soccer ball surrounded by other youth soccer players.,images/042-11.jpg,SD2.0,0b
42,A little boy kicks a soccer ball surrounded by other youth soccer players.,images/042-12.jpg,SD2.0,0b
42,A little boy kicks a soccer ball surrounded by other youth soccer players.,images/042-13.jpg,SD2.0,2a
42,A little boy kicks a soccer ball surrounded by other youth soccer players.,images/042-14.jpg,SD2.0,2a
42,A little boy kicks a soccer ball surrounded by other youth soccer players.,images/042-15.jpg,SD2.0,2a
42,A little boy kicks a soccer ball surrounded by other youth soccer players.,images/042-16.jpg,SD2.0,2a
42,A little boy kicks a soccer ball surrounded by other youth soccer players.,images/042-17.jpg,SD2.0,2a
43,man with a tennis racket,images/043-00.jpg,SD2.1,0
43,man with a tennis racket,images/043-01.jpg,SD2.0,1a
43,man with a tennis racket,images/043-02.jpg,SD2.0,1a
43,man with a tennis racket,images/043-03.jpg,SD2.0,1a
43,man with a tennis racket,images/043-04.jpg,SD2.0,1a
43,man with a tennis racket,images/043-05.jpg,SD2.0,1b
44,A baseball player running to a base during a game at night.,images/044-00.jpg,SD2.1,0
44,A baseball player running to a base during a game at night.,images/044-01.jpg,SD2.0,1a
44,A baseball player running to a base during a game at night.,images/044-02.jpg,SD2.0,1a
44,A baseball player running to a base during a game at night.,images/044-03.jpg,SD2.0,1a
44,A baseball player running to a base during a game at night.,images/044-04.jpg,SD2.0,1a
44,A baseball player running to a base during a game at night.,images/044-05.jpg,SD2.0,1a
44,A baseball player running to a base during a game at night.,images/044-06.jpg,SD2.0,1b
44,A baseball player running to a base during a game at night.,images/044-07.jpg,SD2.0,1b
44,A baseball player running to a base during a game at night.,images/044-08.jpg,SD2.0,1b
44,A baseball player running to a base during a game at night.,images/044-09.jpg,SD2.0,1b
45,a group of beginner snow skiers having class,images/045-00.jpg,SD2.1,0a
45,a group of beginner snow skiers having class,images/045-01.jpg,SD2.0,0b
45,a group of beginner snow skiers having class,images/045-02.jpg,SD2.0,0b
45,a group of beginner snow skiers having class,images/045-03.jpg,SD2.0,0b
45,a group of beginner snow skiers having class,images/045-04.jpg,SD2.0,0b
45,a group of beginner snow skiers having class,images/045-05.jpg,SD2.0,0b
45,a group of beginner snow skiers having class,images/045-06.jpg,SD2.0,1
45,a group of beginner snow skiers having class,images/045-07.jpg,SD2.0,1
45,a group of beginner snow skiers having class,images/045-08.jpg,SD2.0,1
45,a group of beginner snow skiers having class,images/045-09.jpg,SD2.0,1
45,a group of beginner snow skiers having class,images/045-10.jpg,SD2.0,1
46,A group of surfers are carrying their surf boards into the ocean.,images/046-00.jpg,SD2.1,0a
46,A group of surfers are carrying their surf boards into the ocean.,images/046-01.jpg,SD2.0,1a
46,A group of surfers are carrying their surf boards into the ocean.,images/046-02.jpg,SD2.0,1a
46,A group of surfers are carrying their surf boards into the ocean.,images/046-03.jpg,SD2.0,1a
46,A group of surfers are carrying their surf boards into the ocean.,images/046-04.jpg,SD2.0,1a
46,A group of surfers are carrying their surf boards into the ocean.,images/046-05.jpg,SD2.0,1a
46,A group of surfers are carrying their surf boards into the ocean.,images/046-06.jpg,SD2.0,0b
46,A group of surfers are carrying their surf boards into the ocean.,images/046-07.jpg,SD2.0,0b
46,A group of surfers are carrying their surf boards into the ocean.,images/046-08.jpg,SD2.0,0b
46,A group of surfers are carrying their surf boards into the ocean.,images/046-09.jpg,SD2.0,0b
46,A group of surfers are carrying their surf boards into the ocean.,images/046-10.jpg,SD2.0,0b
46,A group of surfers are carrying their surf boards into the ocean.,images/046-11.jpg,SD2.0,1b
46,A group of surfers are carrying their surf boards into the ocean.,images/046-12.jpg,SD2.0,1b
46,A group of surfers are carrying their surf boards into the ocean.,images/046-13.jpg,SD2.0,1b
46,A group of surfers are carrying their surf boards into the ocean.,images/046-14.jpg,SD2.0,1b
46,A group of surfers are carrying their surf boards into the ocean.,images/046-15.jpg,SD2.0,0c
46,A group of surfers are carrying their surf boards into the ocean.,images/046-16.jpg,SD2.0,0c
46,A group of surfers are carrying their surf boards into the ocean.,images/046-17.jpg,SD2.0,0c
46,A group of surfers are carrying their surf boards into the ocean.,images/046-18.jpg,SD2.0,0c
46,A group of surfers are carrying their surf boards into the ocean.,images/046-19.jpg,SD2.0,0c
46,A group of surfers are carrying their surf boards into the ocean.,images/046-20.jpg,SD2.0,2a
46,A group of surfers are carrying their surf boards into the ocean.,images/046-21.jpg,SD2.0,2a
46,A group of surfers are carrying their surf boards into the ocean.,images/046-22.jpg,SD2.0,2a
46,A group of surfers are carrying their surf boards into the ocean.,images/046-23.jpg,SD2.0,2a
46,A group of surfers are carrying their surf boards into the ocean.,images/046-24.jpg,SD2.0,2a
46,A group of surfers are carrying their surf boards into the ocean.,images/046-25.jpg,SD2.0,2b
47,Zebras eat hay in black and white.,images/047-00.jpg,SD2.1,0
47,Zebras eat hay in black and white.,images/047-01.jpg,SD2.0,1a
47,Zebras eat hay in black and white.,images/047-02.jpg,SD2.0,1b
47,Zebras eat hay in black and white.,images/047-03.jpg,SD2.0,1b
47,Zebras eat hay in black and white.,images/047-04.jpg,SD2.0,1b
47,Zebras eat hay in black and white.,images/047-05.jpg,SD2.0,1b
47,Zebras eat hay in black and white.,images/047-06.jpg,SD2.0,1b
48,a woman in a black jacket and two pizzas,images/048-00.jpg,SD2.1,0
48,a woman in a black jacket and two pizzas,images/048-01.jpg,SD2.0,1a
48,a woman in a black jacket and two pizzas,images/048-02.jpg,SD2.0,1a
48,a woman in a black jacket and two pizzas,images/048-03.jpg,SD2.0,1a
48,a woman in a black jacket and two pizzas,images/048-04.jpg,SD2.0,1a
48,a woman in a black jacket and two pizzas,images/048-05.jpg,SD2.0,1b
48,a woman in a black jacket and two pizzas,images/048-06.jpg,SD2.0,1b
48,a woman in a black jacket and two pizzas,images/048-07.jpg,SD2.0,1b
48,a woman in a black jacket and two pizzas,images/048-08.jpg,SD2.0,2a
48,a woman in a black jacket and two pizzas,images/048-09.jpg,SD2.0,2b
48,a woman in a black jacket and two pizzas,images/048-10.jpg,SD2.0,2b
48,a woman in a black jacket and two pizzas,images/048-11.jpg,SD2.0,2b
48,a woman in a black jacket and two pizzas,images/048-12.jpg,SD2.0,2b
48,a woman in a black jacket and two pizzas,images/048-13.jpg,SD2.0,2b
48,a woman in a black jacket and two pizzas,images/048-14.jpg,SD2.0,2c
48,a woman in a black jacket and two pizzas,images/048-15.jpg,SD2.0,2c
48,a woman in a black jacket and two pizzas,images/048-16.jpg,SD2.0,2c
49,a dog is laying with a remote controller,images/049-00.jpg,SD2.1,0
49,a dog is laying with a remote controller,images/049-01.jpg,SD2.0,1a
49,a dog is laying with a remote controller,images/049-02.jpg,SD2.0,1a
49,a dog is laying with a remote controller,images/049-03.jpg,SD2.0,1a
49,a dog is laying with a remote controller,images/049-04.jpg,SD2.0,1a
49,a dog is laying with a remote controller,images/049-05.jpg,SD2.0,1b
49,a dog is laying with a remote controller,images/049-06.jpg,SD2.0,1b
49,a dog is laying with a remote controller,images/049-07.jpg,SD2.0,1b
49,a dog is laying with a remote controller,images/049-08.jpg,SD2.0,1b
49,a dog is laying with a remote controller,images/049-09.jpg,SD2.0,1b
50,"A red plate topped with broccoli, meat and veggies.",images/050-00.jpg,SD2.1,0a
50,"A red plate topped with broccoli, meat and veggies.",images/050-01.jpg,SD2.0,1a
50,"A red plate topped with broccoli, meat and veggies.",images/050-02.jpg,SD2.0,1a
50,"A red plate topped with broccoli, meat and veggies.",images/050-03.jpg,SD2.0,1a
50,"A red plate topped with broccoli, meat and veggies.",images/050-04.jpg,SD2.0,1a
50,"A red plate topped with broccoli, meat and veggies.",images/050-05.jpg,SD2.0,1a
50,"A red plate topped with broccoli, meat and veggies.",images/050-06.jpg,SD2.0,1b
50,"A red plate topped with broccoli, meat and veggies.",images/050-07.jpg,SD2.0,1b
50,"A red plate topped with broccoli, meat and veggies.",images/050-08.jpg,SD2.0,1b
50,"A red plate topped with broccoli, meat and veggies.",images/050-09.jpg,SD2.0,0b
50,"A red plate topped with broccoli, meat and veggies.",images/050-10.jpg,SD2.0,0b
50,"A red plate topped with broccoli, meat and veggies.",images/050-11.jpg,SD2.0,0b
50,"A red plate topped with broccoli, meat and veggies.",images/050-12.jpg,SD2.0,1c
50,"A red plate topped with broccoli, meat and veggies.",images/050-13.jpg,SD2.0,1c
50,"A red plate topped with broccoli, meat and veggies.",images/050-14.jpg,SD2.0,1c
50,"A red plate topped with broccoli, meat and veggies.",images/050-15.jpg,SD2.0,1c
50,"A red plate topped with broccoli, meat and veggies.",images/050-16.jpg,SD2.0,1c
50,"A red plate topped with broccoli, meat and veggies.",images/050-17.jpg,SD2.0,1d
50,"A red plate topped with broccoli, meat and veggies.",images/050-18.jpg,SD2.0,1d
50,"A red plate topped with broccoli, meat and veggies.",images/050-19.jpg,SD2.0,1d
50,"A red plate topped with broccoli, meat and veggies.",images/050-20.jpg,SD2.0,1d
50,"A red plate topped with broccoli, meat and veggies.",images/050-21.jpg,SD2.0,2a
50,"A red plate topped with broccoli, meat and veggies.",images/050-22.jpg,SD2.0,2a
50,"A red plate topped with broccoli, meat and veggies.",images/050-23.jpg,SD2.0,1e
50,"A red plate topped with broccoli, meat and veggies.",images/050-24.jpg,SD2.0,1e
50,"A red plate topped with broccoli, meat and veggies.",images/050-25.jpg,SD2.0,1e
50,"A red plate topped with broccoli, meat and veggies.",images/050-26.jpg,SD2.0,1e
50,"A red plate topped with broccoli, meat and veggies.",images/050-27.jpg,SD2.0,1e
50,"A red plate topped with broccoli, meat and veggies.",images/050-28.jpg,SD2.0,2b
50,"A red plate topped with broccoli, meat and veggies.",images/050-29.jpg,SD2.0,2b
50,"A red plate topped with broccoli, meat and veggies.",images/050-30.jpg,SD2.0,2b
50,"A red plate topped with broccoli, meat and veggies.",images/050-31.jpg,SD2.0,2b
50,"A red plate topped with broccoli, meat and veggies.",images/050-32.jpg,SD2.0,2b
50,"A red plate topped with broccoli, meat and veggies.",images/050-33.jpg,SD2.0,2c
50,"A red plate topped with broccoli, meat and veggies.",images/050-34.jpg,SD2.0,2c
50,"A red plate topped with broccoli, meat and veggies.",images/050-35.jpg,SD2.0,2c
50,"A red plate topped with broccoli, meat and veggies.",images/050-36.jpg,SD2.0,2c
50,"A red plate topped with broccoli, meat and veggies.",images/050-37.jpg,SD2.0,2c
50,"A red plate topped with broccoli, meat and veggies.",images/050-38.jpg,SD2.0,1f
50,"A red plate topped with broccoli, meat and veggies.",images/050-39.jpg,SD2.0,1f
50,"A red plate topped with broccoli, meat and veggies.",images/050-40.jpg,SD2.0,1f
50,"A red plate topped with broccoli, meat and veggies.",images/050-41.jpg,SD2.0,1f
50,"A red plate topped with broccoli, meat and veggies.",images/050-42.jpg,SD2.0,1f
50,"A red plate topped with broccoli, meat and veggies.",images/050-43.jpg,SD2.0,3a
50,"A red plate topped with broccoli, meat and veggies.",images/050-44.jpg,SD2.0,3a
50,"A red plate topped with broccoli, meat and veggies.",images/050-45.jpg,SD2.0,3a
50,"A red plate topped with broccoli, meat and veggies.",images/050-46.jpg,SD2.0,3a
50,"A red plate topped with broccoli, meat and veggies.",images/050-47.jpg,SD2.0,3a
50,"A red plate topped with broccoli, meat and veggies.",images/050-48.jpg,SD2.0,2d
50,"A red plate topped with broccoli, meat and veggies.",images/050-49.jpg,SD2.0,2d
50,"A red plate topped with broccoli, meat and veggies.",images/050-50.jpg,SD2.0,2d
50,"A red plate topped with broccoli, meat and veggies.",images/050-51.jpg,SD2.0,2d
50,"A red plate topped with broccoli, meat and veggies.",images/050-52.jpg,SD2.0,2e
