id,image_id,alignscore,blipscore,clipscore,fuyu_dsg,fuyu_tifa,instruct_blip_dsg,instruct_blip_tifa,llava-alt_dsg,llava-alt_tifa,llava_dsg,llava_tifa,mplug_dsg,mplug_tifa,rank
26,026.05.jpg,0.42,-0.26,0.39,0.5,0.3333333333333333,0.5,0.6666666666666666,0.5,0.6666666666666666,0.5,0.6666666666666666,0.5,0.6666666666666666,1
27,027.00.jpg,0.8,0.61,0.75,1.0,0.5,1.0,0.8333333333333334,1.0,0.8333333333333334,1.0,0.6666666666666666,0.75,0.8333333333333334,0
27,027.01.jpg,0.51,0.77,0.46,0.5,0.1666666666666666,0.25,0.3333333333333333,0.25,0.3333333333333333,0.25,0.3333333333333333,0.5,0.1666666666666666,1
27,027.02.jpg,0.49,0.52,0.51,0.25,0.1666666666666666,0.25,0.3333333333333333,0.25,0.1666666666666666,0.25,0.5,0.25,0.3333333333333333,1
27,027.03.jpg,0.53,0.26,0.53,0.5,0.1666666666666666,0.25,0.3333333333333333,0.25,0.3333333333333333,0.25,0.5,0.5,0.3333333333333333,1
27,027.04.jpg,0.55,1.0,0.54,0.5,0.1666666666666666,0.25,0.3333333333333333,0.25,0.3333333333333333,0.25,0.5,0.25,0.3333333333333333,1
27,027.05.jpg,0.49,0.29,0.52,0.5,0.3333333333333333,0.25,0.3333333333333333,0.25,0.3333333333333333,0.25,0.5,0.25,0.3333333333333333,1
27,027.06.jpg,0.38,0.52,0.32,0.5,0.0,0.25,0.1666666666666666,0.5,0.1666666666666666,0.5,0.3333333333333333,0.5,0.1666666666666666,1
27,027.07.jpg,0.35,0.33,0.33,0.5,0.1666666666666666,0.25,0.1666666666666666,0.5,0.1666666666666666,0.0,0.1666666666666666,0.5,0.1666666666666666,1
27,027.08.jpg,0.34,0.27,0.34,0.75,0.1666666666666666,0.5,0.3333333333333333,0.25,0.3333333333333333,0.0,0.3333333333333333,0.5,0.1666666666666666,1
27,027.09.jpg,0.4,0.38,0.3,0.5,0.1666666666666666,0.5,0.1666666666666666,0.5,0.1666666666666666,0.5,0.3333333333333333,0.5,0.3333333333333333,1
27,027.10.jpg,0.42,0.67,0.37,0.75,0.1666666666666666,0.5,0.3333333333333333,0.5,0.3333333333333333,0.5,0.3333333333333333,0.5,0.1666666666666666,1
28,028.00.jpg,0.58,-0.9,0.65,0.5,0.2,1.0,1.0,1.0,0.8,0.75,0.4,1.0,0.8,0
28,028.01.jpg,0.48,-0.54,0.54,0.0,0.2,0.5,0.6,0.75,0.4,0.5,0.4,0.5,0.4,1
28,028.02.jpg,0.46,0.37,0.5,0.0,0.2,0.5,0.6,0.5,0.4,0.5,0.2,0.5,0.4,1
28,028.03.jpg,0.41,-0.02,0.49,0.25,0.2,0.5,0.6,0.5,0.2,0.5,0.4,0.5,0.2,1
28,028.04.jpg,0.46,0.06,0.57,0.5,0.6,0.5,0.6,0.75,0.2,0.5,0.4,0.5,0.6,1
28,028.05.jpg,0.44,0.02,0.52,0.5,0.2,0.5,0.6,0.5,0.4,0.5,0.4,0.75,0.4,1
28,028.06.jpg,0.45,0.36,0.62,0.25,0.6,0.5,0.6,0.5,0.4,0.5,0.2,0.5,0.4,1
28,028.07.jpg,0.41,0.46,0.61,0.75,0.6,0.5,0.6,0.5,0.4,0.5,0.6,0.75,0.4,1
28,028.08.jpg,0.49,0.28,0.62,0.5,0.8,0.5,0.6,0.5,0.4,0.5,0.4,0.5,0.4,1
28,028.09.jpg,0.48,0.27,0.68,0.5,0.4,0.5,0.6,0.5,0.4,0.5,0.4,0.5,0.6,1
28,028.10.jpg,0.5,0.53,0.61,0.75,0.6,0.5,0.6,0.5,0.4,0.5,0.2,0.5,0.6,1
29,029.00.jpg,0.68,0.33,0.87,0.75,0.4,1.0,0.8,0.5,1.0,0.5,0.4,0.75,0.6,0
29,029.01.jpg,0.4,0.55,0.41,0.5,0.6,0.5,0.2,0.5,0.6,0.5,0.2,0.75,0.2,1
29,029.02.jpg,0.43,0.44,0.43,0.5,0.0,0.5,0.2,0.5,0.4,0.5,0.4,0.5,0.2,1
29,029.03.jpg,0.46,0.69,0.41,0.5,0.4,0.5,0.2,0.5,0.6,0.5,0.2,0.75,0.4,1
29,029.04.jpg,0.41,0.28,0.46,0.5,0.4,0.5,0.2,0.75,0.8,0.5,0.4,0.75,0.8,1
29,029.05.jpg,0.44,0.69,0.36,0.5,0.4,0.5,0.2,0.5,0.6,0.5,0.4,0.75,0.4,1
29,029.06.jpg,0.47,0.57,0.42,0.25,0.8,0.75,0.4,0.25,0.2,0.25,0.2,0.5,0.6,1
29,029.07.jpg,0.56,-0.08,0.46,0.25,0.4,0.75,0.2,0.5,0.6,0.5,0.6,0.75,0.4,1
29,029.08.jpg,0.37,0.36,0.56,0.5,0.4,0.75,0.4,0.5,0.4,0.25,0.8,0.75,0.6,1
29,029.09.jpg,0.46,0.55,0.35,0.25,0.8,0.75,0.4,0.75,0.6,0.25,0.2,0.75,0.6,1
29,029.10.jpg,0.54,-0.35,0.54,0.5,0.6,0.75,0.4,0.5,0.8,0.5,0.4,0.5,0.8,1
30,030.00.jpg,0.9,-0.07,0.97,0.8,0.8181818181818182,1.0,1.0,1.0,0.8181818181818182,0.9,0.8181818181818182,1.0,0.8181818181818182,0
30,030.01.jpg,0.7,-0.38,0.89,0.4,0.6363636363636364,0.8,0.5454545454545454,0.8,0.6363636363636364,0.8,0.5454545454545454,0.9,0.7272727272727273,1
30,030.02.jpg,0.74,-0.19,0.8,0.5,0.3636363636363636,0.7,0.6363636363636364,0.7,0.4545454545454545,0.8,0.5454545454545454,0.9,0.6363636363636364,1
30,030.03.jpg,0.83,-0.61,0.91,0.3,0.8181818181818182,0.9,0.6363636363636364,0.8,0.5454545454545454,0.6,0.5454545454545454,0.9,0.8181818181818182,1
30,030.04.jpg,0.59,-0.45,0.66,0.4,0.4545454545454545,0.9,0.6363636363636364,0.9,0.5454545454545454,0.7,0.4545454545454545,0.8,0.6363636363636364,1
30,030.05.jpg,0.85,-0.51,0.94,0.2,0.5454545454545454,0.8,0.6363636363636364,0.8,0.7272727272727273,0.8,0.6363636363636364,0.8,0.7272727272727273,1
30,030.06.jpg,0.61,0.24,0.8,0.4,0.4545454545454545,0.8,0.5454545454545454,0.8,0.5454545454545454,0.6,0.5454545454545454,0.6,0.6363636363636364,1
30,030.07.jpg,0.65,-0.02,0.85,0.7,0.6363636363636364,0.8,0.6363636363636364,0.7,0.4545454545454545,0.7,0.4545454545454545,0.8,0.6363636363636364,2
30,030.08.jpg,0.82,-0.61,0.95,0.3,0.7272727272727273,1.0,0.7272727272727273,0.7,0.6363636363636364,0.6,0.5454545454545454,0.8,0.7272727272727273,1
30,030.09.jpg,0.78,-0.4,0.85,0.9,0.7272727272727273,0.7,0.4545454545454545,0.7,0.5454545454545454,0.6,0.3636363636363636,0.8,0.5454545454545454,1
30,030.10.jpg,0.6,0.51,0.72,0.8,0.7272727272727273,0.7,0.7272727272727273,0.6,0.4545454545454545,0.5,0.4545454545454545,0.7,0.5454545454545454,3
30,030.11.jpg,0.61,-0.34,0.74,0.6,0.6363636363636364,0.7,0.5454545454545454,0.6,0.5454545454545454,0.6,0.5454545454545454,0.6,0.4545454545454545,3
30,030.12.jpg,0.67,-0.05,0.8,0.7,0.7272727272727273,0.6,0.5454545454545454,0.6,0.4545454545454545,0.5,0.3636363636363636,0.8,0.5454545454545454,3
30,030.13.jpg,0.74,0.25,0.8,0.7,0.8181818181818182,0.8,0.6363636363636364,0.7,0.5454545454545454,0.5,0.6363636363636364,0.7,0.5454545454545454,3
30,030.14.jpg,0.7,-0.28,0.79,0.3,0.1818181818181818,0.6,0.4545454545454545,0.4,0.4545454545454545,0.3,0.2727272727272727,0.5,0.4545454545454545,3
30,030.15.jpg,0.74,-0.72,0.78,0.4,0.4545454545454545,0.7,0.4545454545454545,0.6,0.5454545454545454,0.3,0.3636363636363636,0.5,0.4545454545454545,3
30,030.16.jpg,0.73,-0.78,0.77,0.5,0.4545454545454545,0.6,0.4545454545454545,0.4,0.5454545454545454,0.2,0.3636363636363636,0.3,0.2727272727272727,3
30,030.17.jpg,0.7,-0.54,0.72,0.4,0.2727272727272727,0.6,0.4545454545454545,0.6,0.3636363636363636,0.4,0.2727272727272727,0.6,0.7272727272727273,3
30,030.18.jpg,0.62,-0.42,0.69,0.5,0.4545454545454545,0.6,0.4545454545454545,0.4,0.3636363636363636,0.3,0.1818181818181818,0.3,0.3636363636363636,4
30,030.19.jpg,0.58,-0.06,0.65,0.5,0.1818181818181818,0.5,0.2727272727272727,0.4,0.3636363636363636,0.3,0.2727272727272727,0.3,0.1818181818181818,4
30,030.20.jpg,0.65,-0.51,0.64,0.6,0.4545454545454545,0.4,0.4545454545454545,0.4,0.3636363636363636,0.2,0.2727272727272727,0.6,0.3636363636363636,4
30,030.21.jpg,0.59,0.08,0.72,0.7,0.3636363636363636,0.6,0.3636363636363636,0.4,0.4545454545454545,0.4,0.3636363636363636,0.4,0.1818181818181818,4
30,030.22.jpg,0.64,0.04,0.6,0.6,0.3636363636363636,0.4,0.3636363636363636,0.4,0.5454545454545454,0.2,0.3636363636363636,0.4,0.4545454545454545,4
30,030.23.jpg,0.68,0.25,0.71,0.6,0.6363636363636364,0.5,0.6363636363636364,0.4,0.4545454545454545,0.3,0.3636363636363636,0.6,0.6363636363636364,4
30,030.24.jpg,0.73,-0.18,0.77,0.5,0.7272727272727273,0.5,0.6363636363636364,0.5,0.4545454545454545,0.5,0.5454545454545454,0.6,0.4545454545454545,4
30,030.25.jpg,0.57,-0.17,0.67,0.5,0.5454545454545454,0.6,0.6363636363636364,0.5,0.1818181818181818,0.4,0.3636363636363636,0.4,0.2727272727272727,4
30,030.26.jpg,0.69,0.43,0.72,0.5,0.6363636363636364,0.5,0.7272727272727273,0.4,0.3636363636363636,0.3,0.4545454545454545,0.5,0.3636363636363636,4
30,030.27.jpg,0.62,-0.1,0.71,0.5,0.3636363636363636,0.8,0.5454545454545454,0.5,0.4545454545454545,0.5,0.4545454545454545,0.5,0.3636363636363636,4
30,030.28.jpg,0.35,-0.05,0.47,0.4,0.3636363636363636,0.3,0.1818181818181818,0.1,0.2727272727272727,0.2,0.1818181818181818,0.1,0.3636363636363636,4
30,030.29.jpg,0.51,-0.63,0.44,0.3,0.4545454545454545,0.2,0.2727272727272727,0.3,0.3636363636363636,0.3,0.2727272727272727,0.1,0.3636363636363636,5
30,030.30.jpg,0.26,0.05,0.26,0.4,0.2727272727272727,0.2,0.0,0.3,0.0909090909090909,0.2,0.0909090909090909,0.5,0.0,5
30,030.31.jpg,0.33,-0.07,0.33,0.3,0.0909090909090909,0.2,0.0909090909090909,0.3,0.1818181818181818,0.2,0.0,0.4,0.1818181818181818,5
30,030.32.jpg,0.33,-0.1,0.24,0.4,0.3636363636363636,0.2,0.0,0.3,0.0909090909090909,0.2,0.0,0.3,0.0,5
30,030.33.jpg,0.36,-0.03,0.26,0.4,0.0909090909090909,0.2,0.0909090909090909,0.2,0.0909090909090909,0.2,0.0,0.3,0.0,5
30,030.34.jpg,0.18,0.53,0.38,0.7,0.2727272727272727,0.2,0.2727272727272727,0.1,0.1818181818181818,0.1,0.0909090909090909,0.5,0.2727272727272727,5
30,030.35.jpg,0.25,0.39,0.27,0.5,0.2727272727272727,0.3,0.0909090909090909,0.2,0.1818181818181818,0.2,0.0909090909090909,0.4,0.2727272727272727,5
30,030.36.jpg,0.33,0.33,0.29,0.4,0.2727272727272727,0.2,0.0909090909090909,0.3,0.1818181818181818,0.2,0.1818181818181818,0.2,0.1818181818181818,5
30,030.37.jpg,0.21,0.69,0.46,0.4,0.1818181818181818,0.3,0.0,0.3,0.0909090909090909,0.2,0.1818181818181818,0.4,0.3636363636363636,5
31,031.00.jpg,0.76,-0.29,0.61,0.5,0.75,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
31,031.01.jpg,0.41,0.21,0.39,0.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1
31,031.02.jpg,0.4,0.16,0.37,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.25,1
31,031.03.jpg,0.49,0.28,0.33,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1
31,031.04.jpg,0.48,-0.69,0.39,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1.0,0.75,1
31,031.05.jpg,0.36,0.36,0.42,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1
32,032.00.jpg,0.66,0.2,0.63,1.0,1.0,1.0,0.8,1.0,1.0,1.0,1.0,1.0,1.0,0
32,032.01.jpg,0.59,0.16,0.63,0.6666666666666666,0.4,0.3333333333333333,0.4,0.3333333333333333,0.6,0.3333333333333333,0.6,0.6666666666666666,0.6,1
32,032.02.jpg,0.44,0.04,0.61,0.6666666666666666,0.6,0.3333333333333333,0.4,0.3333333333333333,0.6,0.3333333333333333,0.6,0.6666666666666666,0.6,1
32,032.03.jpg,0.59,0.12,0.61,0.6666666666666666,0.6,0.3333333333333333,0.4,0.3333333333333333,0.6,0.3333333333333333,0.6,0.6666666666666666,0.8,1
32,032.04.jpg,0.54,0.25,0.59,0.6666666666666666,0.2,0.3333333333333333,0.4,0.3333333333333333,0.6,0.3333333333333333,0.6,0.6666666666666666,0.8,1
32,032.05.jpg,0.42,-0.23,0.45,0.3333333333333333,0.6,0.3333333333333333,0.6,0.3333333333333333,0.6,0.3333333333333333,0.6,0.6666666666666666,0.8,1
32,032.06.jpg,0.42,-0.34,0.53,0.0,0.6,0.3333333333333333,0.2,0.3333333333333333,0.4,0.3333333333333333,0.6,0.6666666666666666,0.6,1
32,032.07.jpg,0.51,0.34,0.56,0.3333333333333333,0.4,0.3333333333333333,0.6,0.3333333333333333,0.6,0.3333333333333333,0.6,1.0,0.6,1
32,032.08.jpg,0.41,0.03,0.62,1.0,0.6,0.3333333333333333,0.6,0.3333333333333333,0.8,0.3333333333333333,0.6,1.0,0.8,1
33,033.00.jpg,0.85,-0.25,0.89,1.0,0.8333333333333334,1.0,1.0,1.0,1.0,1.0,0.8333333333333334,1.0,1.0,0
33,033.01.jpg,0.57,0.14,0.52,0.25,0.5,0.5,0.6666666666666666,0.0,0.5,0.0,0.3333333333333333,0.75,0.8333333333333334,1
33,033.02.jpg,0.57,0.21,0.58,0.75,0.5,0.5,0.6666666666666666,0.25,0.3333333333333333,0.0,0.3333333333333333,0.5,0.5,1
33,033.03.jpg,0.52,-0.2,0.58,0.5,0.5,0.5,0.6666666666666666,0.5,0.5,0.0,0.5,0.5,0.6666666666666666,1
33,033.04.jpg,0.57,-0.29,0.61,0.25,0.3333333333333333,0.5,0.6666666666666666,0.5,0.5,0.25,0.5,0.5,0.5,1
33,033.05.jpg,0.37,0.14,0.39,0.0,0.3333333333333333,0.25,0.3333333333333333,0.25,0.6666666666666666,0.25,0.5,0.25,0.5,1
33,033.06.jpg,0.41,-0.08,0.51,0.25,0.3333333333333333,0.25,0.3333333333333333,0.25,0.5,0.25,0.5,0.25,0.6666666666666666,1
33,033.07.jpg,0.43,-0.57,0.52,0.25,0.3333333333333333,0.25,0.3333333333333333,0.25,0.5,0.25,0.6666666666666666,0.25,0.6666666666666666,1
33,033.08.jpg,0.45,-0.1,0.45,0.0,0.3333333333333333,0.25,0.3333333333333333,0.25,0.5,0.25,0.5,0.25,0.5,1
33,033.09.jpg,0.46,-0.18,0.43,0.25,0.3333333333333333,0.25,0.3333333333333333,0.25,0.6666666666666666,0.25,0.6666666666666666,0.5,0.5,1
34,034.00.jpg,0.43,0.54,0.55,0.5,0.6,1.0,1.0,0.75,0.8,0.75,0.8,0.75,0.6,0
34,034.01.jpg,0.41,-0.37,0.51,0.0,0.4,0.5,0.6,0.75,0.6,0.5,0.6,0.5,0.4,1
34,034.02.jpg,0.38,-0.34,0.5,0.25,0.2,0.5,0.6,0.5,0.6,0.5,0.4,0.5,0.6,1
34,034.03.jpg,0.37,0.14,0.42,0.25,0.0,0.5,0.6,0.5,0.4,0.5,0.8,0.75,0.4,1
34,034.04.jpg,0.45,-0.05,0.54,0.25,0.2,0.5,0.6,0.5,0.6,0.5,0.6,0.5,0.4,1
34,034.05.jpg,0.31,0.12,0.52,0.25,0.2,0.5,0.6,0.75,0.6,0.5,0.4,0.5,0.4,1
34,034.06.jpg,0.29,0.08,0.42,0.5,0.2,0.5,0.6,0.75,0.6,0.25,0.6,0.5,0.4,1
34,034.07.jpg,0.26,-0.18,0.32,0.0,0.2,0.25,0.4,0.75,0.6,0.0,0.4,0.75,0.4,1
34,034.08.jpg,0.34,0.0,0.39,0.0,0.2,0.5,0.6,0.5,0.6,0.25,0.4,0.75,0.4,1
34,034.09.jpg,0.31,-0.66,0.35,0.25,0.2,0.5,0.6,0.75,0.6,0.5,0.6,0.5,0.4,1
34,034.10.jpg,0.23,-0.24,0.28,0.5,0.4,0.5,0.6,0.5,0.4,0.5,0.4,0.5,0.4,1
35,035.00.jpg,0.76,-0.24,0.75,0.5,0.4285714285714285,1.0,0.8571428571428571,0.75,1.0,0.75,1.0,0.5,0.5714285714285714,0
35,035.01.jpg,0.44,-0.74,0.5,0.25,0.1428571428571428,0.5,0.4285714285714285,0.5,0.5714285714285714,0.5,0.5714285714285714,0.5,0.5714285714285714,1
35,035.02.jpg,0.44,-0.79,0.51,0.25,0.1428571428571428,0.5,0.2857142857142857,0.5,0.5714285714285714,0.5,0.5714285714285714,0.5,0.5714285714285714,1
35,035.03.jpg,0.62,0.27,0.46,0.5,0.5714285714285714,0.5,0.4285714285714285,0.5,0.5714285714285714,0.5,0.7142857142857143,0.5,0.5714285714285714,1
35,035.04.jpg,0.47,0.01,0.43,0.0,0.4285714285714285,0.75,0.5714285714285714,0.5,0.5714285714285714,0.5,0.5714285714285714,0.5,0.5714285714285714,1
35,035.05.jpg,0.52,-0.22,0.56,0.25,0.2857142857142857,0.5,0.4285714285714285,0.5,0.5714285714285714,0.25,0.5714285714285714,0.5,0.7142857142857143,1
35,035.06.jpg,0.58,-0.73,0.63,0.5,0.2857142857142857,0.5,0.4285714285714285,0.5,0.5714285714285714,0.5,0.5714285714285714,0.5,0.5714285714285714,1
35,035.07.jpg,0.63,-0.04,0.63,0.5,0.5714285714285714,0.5,0.4285714285714285,0.5,0.5714285714285714,0.5,0.5714285714285714,0.5,0.7142857142857143,1
35,035.08.jpg,0.59,0.4,0.72,0.75,0.5714285714285714,0.75,0.4285714285714285,0.5,0.5714285714285714,0.5,0.5714285714285714,0.5,0.5714285714285714,1
35,035.09.jpg,0.5,0.01,0.67,0.5,0.2857142857142857,0.75,0.4285714285714285,0.5,0.5714285714285714,0.5,0.7142857142857143,0.5,0.7142857142857143,1
35,035.10.jpg,0.57,0.29,0.63,0.75,0.4285714285714285,0.75,0.4285714285714285,0.5,0.5714285714285714,0.5,0.8571428571428571,0.5,0.7142857142857143,1
36,036.00.jpg,0.58,-0.29,0.61,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
36,036.01.jpg,0.55,-0.42,0.54,1.0,0.8,0.3333333333333333,0.6,0.6666666666666666,0.6,0.3333333333333333,0.6,0.3333333333333333,0.6,1
36,036.02.jpg,0.47,-0.22,0.46,1.0,0.2,0.3333333333333333,0.6,0.3333333333333333,0.6,0.3333333333333333,0.6,0.6666666666666666,0.8,1
36,036.03.jpg,0.48,-0.14,0.42,1.0,0.6,0.6666666666666666,0.8,0.6666666666666666,0.6,0.3333333333333333,0.6,0.6666666666666666,1.0,1
36,036.04.jpg,0.42,0.35,0.44,1.0,0.8,0.3333333333333333,0.6,0.3333333333333333,0.6,0.3333333333333333,0.6,0.3333333333333333,0.6,1
36,036.05.jpg,0.47,0.11,0.49,1.0,1.0,0.3333333333333333,0.6,0.6666666666666666,0.6,0.3333333333333333,0.6,0.6666666666666666,0.6,1
36,036.06.jpg,0.49,-0.15,0.48,1.0,0.6,0.3333333333333333,0.6,0.3333333333333333,0.6,0.3333333333333333,0.6,0.6666666666666666,0.8,1
36,036.07.jpg,0.41,0.11,0.46,0.6666666666666666,0.4,0.3333333333333333,0.6,0.6666666666666666,0.6,0.3333333333333333,0.6,0.6666666666666666,0.8,1
36,036.08.jpg,0.42,0.14,0.42,1.0,0.6,0.3333333333333333,0.6,0.3333333333333333,0.6,0.3333333333333333,0.6,0.6666666666666666,0.8,1
37,037.00.jpg,0.62,0.48,0.69,0.6666666666666666,0.8,1.0,1.0,1.0,1.0,0.6666666666666666,1.0,1.0,1.0,0
37,037.01.jpg,0.62,0.42,0.62,0.6666666666666666,0.8,1.0,1.0,1.0,1.0,0.6666666666666666,1.0,1.0,1.0,1
37,037.02.jpg,0.63,0.42,0.69,0.3333333333333333,0.8,1.0,1.0,0.6666666666666666,1.0,0.3333333333333333,1.0,0.6666666666666666,1.0,1
37,037.03.jpg,0.66,0.38,0.58,0.3333333333333333,0.8,1.0,1.0,1.0,1.0,0.6666666666666666,1.0,0.6666666666666666,1.0,1
37,037.04.jpg,0.66,0.47,0.66,1.0,0.8,1.0,1.0,1.0,1.0,0.3333333333333333,1.0,0.6666666666666666,1.0,1
37,037.05.jpg,0.62,0.46,0.64,0.6666666666666666,0.8,1.0,1.0,1.0,1.0,0.3333333333333333,0.8,0.6666666666666666,1.0,1
37,037.06.jpg,0.45,0.07,0.41,0.3333333333333333,1.0,0.3333333333333333,0.8,0.3333333333333333,0.8,0.3333333333333333,0.6,0.3333333333333333,0.8,1
37,037.07.jpg,0.37,0.06,0.46,1.0,0.8,0.3333333333333333,0.8,0.3333333333333333,0.8,0.3333333333333333,0.4,0.6666666666666666,0.8,1
37,037.08.jpg,0.37,-0.19,0.47,0.6666666666666666,0.8,0.3333333333333333,0.8,0.3333333333333333,0.8,0.3333333333333333,0.6,0.3333333333333333,0.8,1
37,037.09.jpg,0.38,-0.26,0.48,0.6666666666666666,0.8,0.3333333333333333,0.8,0.3333333333333333,0.8,0.3333333333333333,0.6,0.3333333333333333,1.0,1
38,038.00.jpg,0.72,0.12,0.61,0.6,0.3333333333333333,0.8,0.6666666666666666,1.0,0.6666666666666666,0.6,0.6666666666666666,1.0,0.6666666666666666,0
38,038.01.jpg,0.67,-0.43,0.53,0.4,0.1666666666666666,0.4,0.5,0.6,0.5,0.4,0.5,0.8,0.6666666666666666,1
38,038.02.jpg,0.7,0.14,0.66,0.8,0.3333333333333333,0.8,0.8333333333333334,0.8,0.6666666666666666,0.6,0.6666666666666666,1.0,0.8333333333333334,1
38,038.03.jpg,0.59,-0.59,0.66,0.8,0.5,0.4,0.5,0.8,0.6666666666666666,0.6,0.5,1.0,0.5,1
38,038.04.jpg,0.71,-0.41,0.63,0.6,0.3333333333333333,0.4,0.5,0.8,0.5,0.4,0.5,0.8,0.6666666666666666,1
38,038.05.jpg,0.7,-0.25,0.61,0.4,0.3333333333333333,0.4,0.5,0.8,0.6666666666666666,0.4,0.5,1.0,0.8333333333333334,1
38,038.06.jpg,0.56,0.13,0.6,0.6,0.3333333333333333,0.4,0.5,0.4,0.5,0.4,0.5,0.6,0.6666666666666666,1
38,038.07.jpg,0.61,0.11,0.64,1.0,0.5,0.6,0.5,0.4,0.6666666666666666,0.4,0.6666666666666666,0.6,0.8333333333333334,1
38,038.08.jpg,0.62,-0.3,0.68,0.8,0.5,0.4,0.5,0.4,0.5,0.4,0.5,0.6,0.8333333333333334,1
38,038.09.jpg,0.58,-0.53,0.59,1.0,0.3333333333333333,0.6,0.6666666666666666,0.6,0.8333333333333334,0.4,0.8333333333333334,0.6,0.8333333333333334,1
39,039.00.jpg,0.69,0.1,0.67,0.7142857142857143,0.7,1.0,0.9,1.0,0.9,1.0,0.9,1.0,0.9,0
39,039.01.jpg,0.66,0.1,0.72,0.2857142857142857,0.7,0.7142857142857143,0.8,1.0,0.9,0.8571428571428571,0.8,1.0,0.9,1
39,039.02.jpg,0.71,0.21,0.69,0.5714285714285714,0.8,1.0,0.9,1.0,0.9,1.0,0.9,1.0,0.9,1
39,039.03.jpg,0.71,-0.19,0.57,0.5714285714285714,0.4,1.0,0.9,1.0,0.9,1.0,0.9,1.0,0.9,1
39,039.04.jpg,0.68,-0.28,0.66,0.4285714285714285,0.5,1.0,0.9,1.0,0.9,1.0,0.8,1.0,0.9,1
39,039.05.jpg,0.72,0.12,0.67,0.8571428571428571,0.8,1.0,0.9,1.0,0.9,1.0,0.9,1.0,0.9,1
39,039.06.jpg,0.6,0.17,0.58,0.8571428571428571,0.5,0.5714285714285714,0.7,0.7142857142857143,0.8,0.5714285714285714,0.8,0.7142857142857143,0.8,1
39,039.07.jpg,0.59,-0.09,0.61,1.0,0.8,0.7142857142857143,0.8,0.5714285714285714,0.8,0.5714285714285714,0.7,0.8571428571428571,0.8,1
39,039.08.jpg,0.59,0.25,0.56,0.5714285714285714,0.5,0.5714285714285714,0.7,0.8571428571428571,0.8,0.5714285714285714,0.8,0.7142857142857143,0.8,1
39,039.09.jpg,0.59,0.56,0.61,0.4285714285714285,0.6,0.5714285714285714,0.6,0.7142857142857143,0.8,0.5714285714285714,0.8,0.7142857142857143,0.8,1
39,039.10.jpg,0.63,0.04,0.59,0.7142857142857143,0.5,0.5714285714285714,0.8,0.8571428571428571,0.8,0.5714285714285714,0.9,0.8571428571428571,0.8,1
39,039.11.jpg,0.25,0.6,0.4,0.5714285714285714,0.5,0.4285714285714285,0.7,0.4285714285714285,0.6,0.2857142857142857,0.6,0.4285714285714285,0.6,1
39,039.12.jpg,0.34,0.03,0.3,0.5714285714285714,0.4,0.4285714285714285,0.7,0.4285714285714285,0.5,0.4285714285714285,0.7,0.4285714285714285,0.6,1
39,039.13.jpg,0.4,0.05,0.33,0.5714285714285714,0.5,0.4285714285714285,0.7,0.4285714285714285,0.5,0.4285714285714285,0.7,0.4285714285714285,0.6,1
39,039.14.jpg,0.39,0.76,0.41,0.7142857142857143,0.5,0.4285714285714285,0.7,0.4285714285714285,0.6,0.2857142857142857,0.7,0.4285714285714285,0.6,1
39,039.15.jpg,0.33,-0.23,0.33,0.5714285714285714,0.5,0.4285714285714285,0.7,0.4285714285714285,0.6,0.4285714285714285,0.7,0.4285714285714285,0.6,1
39,039.16.jpg,0.51,0.03,0.51,0.2857142857142857,0.5,0.4285714285714285,0.5,0.4285714285714285,0.6,0.4285714285714285,0.5,0.7142857142857143,0.5,2
39,039.17.jpg,0.45,-0.4,0.38,0.5714285714285714,0.5,0.4285714285714285,0.5,0.4285714285714285,0.6,0.4285714285714285,0.6,0.5714285714285714,0.6,2
39,039.18.jpg,0.51,0.79,0.47,0.2857142857142857,0.6,0.4285714285714285,0.5,0.4285714285714285,0.6,0.4285714285714285,0.6,0.5714285714285714,0.5,2
39,039.19.jpg,0.53,0.19,0.46,0.4285714285714285,0.5,0.4285714285714285,0.5,0.4285714285714285,0.6,0.4285714285714285,0.5,0.5714285714285714,0.6,2
39,039.20.jpg,0.23,0.35,0.26,0.2857142857142857,0.6,0.1428571428571428,0.5,0.1428571428571428,0.3,0.1428571428571428,0.4,0.4285714285714285,0.5,2
39,039.21.jpg,0.2,-0.06,0.2,0.1428571428571428,0.4,0.1428571428571428,0.5,0.1428571428571428,0.4,0.1428571428571428,0.4,0.4285714285714285,0.4,2
39,039.22.jpg,0.23,-0.74,0.26,0.4285714285714285,0.5,0.1428571428571428,0.4,0.2857142857142857,0.3,0.2857142857142857,0.5,0.2857142857142857,0.4,2
39,039.23.jpg,0.2,-0.41,0.24,0.1428571428571428,0.5,0.1428571428571428,0.5,0.1428571428571428,0.3,0.1428571428571428,0.3,0.1428571428571428,0.6,2
