id,question_id,vqa_answer,mc_answer,correct
25,10,Yes</s>,yes,1
25,11,Yes the handlebars are used to steer the vehicle.</s>,yes,1
25,0,Yes</s>,yes,1
25,1,A jeep</s>,car,0
25,2,yes</s>,yes,1
25,3,A. Tire B. Taxi sign C. Taxi sign</s>,wheels,1
25,4,No</s>,no,0
25,5,The wheels of the vehicle are held together by the tires.</s>,frame,1
25,6,No</s>,no,0
25,7,The vehicle is propelled by an engine which is typically found under the hood of the car.</s>,engine,0
25,8,No</s>,no,0
25,9,The vehicle is steered using a wheel.</s>,steering wheel,0
25,10,No</s>,no,0
25,11,Yes the handlebars are used to steer the vehicle.</s>,yes,1
25,0,Yes</s>,yes,1
25,1,A white SUV is parked in front of a large wall of art.</s>,car,0
25,2,Yes</s>,yes,1
25,3,The vehicle has a blue stripe on it.</s>,wheels,1
25,4,No</s>,no,0
25,5,The wheels of the car are held together by the tires.</s>,frame,1
25,6,No</s>,no,0
25,7,The vehicle in the image is a white SUV and it is parked in front of a large wall or a mural. To propel the vehicle it uses an internal combustion engine which is a common feature in most modern vehicles. The engine converts the energy stored in fuel into mechanical energy which powers the wheels and allows the vehicle to move. The engine works by burning fuel in cylinders to produce a high-pressure gas which then expands and pushes the pistons which in turn move the wheels through a series of gears and other components.</s>,engine,0
25,8,No</s>,no,0
25,9,A steering wheel is used to steer the vehicle.</s>,steering wheel,0
25,10,No</s>,no,0
25,11,No the handlebars in the image are not used to steer the vehicle. They are part of the vehicle's design likely for aesthetic purposes.</s>,no,0
25,0,Yes</s>,yes,1
25,1,A small white car is driving on a dirt road in a desert-like area.</s>,car,0
25,2,Yes</s>,yes,1
25,3,The vehicle is covered in dust.</s>,wheels,1
25,4,No</s>,no,0
25,5,The wheels of the car are held together by the tires.</s>,frame,1
25,6,No</s>,no,0
25,7,The vehicle is a small white car and it is being propelled by its engine. The engine uses fuel to generate power which is then transferred to the wheels through the transmission system allowing the car to move forward.</s>,engine,0
25,8,No</s>,no,0
25,9,The vehicle is a white car and it is being steered by the driver using the steering wheel.</s>,steering wheel,0
25,10,No</s>,no,0
25,11,No</s>,no,0
25,0,Yes</s>,yes,1
25,1,a small car</s>,car,0
25,2,yes</s>,yes,1
25,3,The vehicle has a license plate on it.</s>,wheels,1
25,4,No</s>,no,0
25,5,The wheels of the car are held together by the tires.</s>,frame,1
25,6,No</s>,no,0
25,7,In the image the vehicle is a small car that is parked in a sandy area. The car is not moving so it is not using any engine or fuel to propel itself. The car is stationary and it is parked in the sand which suggests that it is not being used for transportation purposes at the moment.</s>,engine,0
25,8,No</s>,no,0
25,9,The vehicle is a small car and it is parked in a sandy area. To steer the vehicle the driver uses a wheel which is an essential component of the car's steering system. The wheel is connected to the car's suspension and steering mechanism allowing the driver to control the direction and movement of the vehicle. In this case the driver would need to be cautious while steering the car in the sandy area as the sand can affect traction and handling making it more challenging to navigate.</s>,steering wheel,0
25,10,No</s>,no,0
25,11,No the handlebars are not used to steer the vehicle. The vehicle has a steering wheel which is used to steer the car. The handlebars are likely part of the vehicle's design or intended for a specific purpose such as aiding in the vehicle's stability or providing additional support for passengers.</s>,no,0
25,0,Yes</s>,yes,1
25,1,An old truck</s>,car,0
25,2,Yes</s>,yes,1
25,3,The vehicle has a spare tire on the back.</s>,wheels,1
25,4,No</s>,no,0
25,5,The wheels of the truck are held together by the tire and rim assembly. The tire is the outer rubber part that provides traction and grip on the road while the rim is the metal part that holds the tire in place and supports its weight. The rim is connected to the truck's axle which is the part that connects the wheels to the vehicle's suspension system. This assembly allows the truck to move smoothly and safely on the road.</s>,frame,1
25,6,No</s>,no,0
25,7,In the image the vehicle is an old-fashioned truck with a flatbed. It is parked on a dirt road and there is no indication of an engine or any other propulsion system visible. Therefore it is not possible to determine the method used to propel the vehicle based on the image alone.</s>,engine,0
25,8,No</s>,no,0
25,9,In the image there is a steering wheel visible in the front of the old truck. This steering wheel is used to steer the vehicle by turning it left or right allowing the driver to control the direction and movement of the truck.</s>,steering wheel,0
25,10,No</s>,no,0
25,11,No the handlebars are not used to steer the vehicle. They are used to control the speed and direction of the vehicle.</s>,no,0
25,0,No</s>,no,0
25,1,This is a vehicle that is used for transportation specifically a train.</s>,car,0
25,2,No</s>,no,0
25,3,There is no vehicle in the image. The image features a metal frame a glass surface and a metal bar.</s>,wheels,1
25,4,No</s>,no,0
25,5,The wheels are held together by a metal frame which is part of the structure that supports the wheels and allows them to rotate smoothly.</s>,frame,1
25,6,No</s>,no,0
25,7,The vehicle is propelled by a motor that is connected to the metal pole.</s>,engine,0
25,8,Yes</s>,yes,1
25,9,In the image there is a steering wheel which is used to steer the vehicle. The steering wheel is located in the middle of the scene and it is connected to the vehicle's steering mechanism. It allows the driver to control the direction and movement of the vehicle by turning it left or right depending on the desired direction of travel.</s>,steering wheel,0
25,10,No</s>,no,0
25,11,No</s>,no,0
25,0,No</s>,no,0
25,1,The image shows a bicycle wheel which is a part of a bicycle.</s>,bicycle,1
25,2,Yes</s>,yes,1
25,3,The vehicle has a tire on it.</s>,wheels,1
25,4,No</s>,no,0
25,5,The wheels are held together by a metal spokes.</s>,frame,1
25,6,No</s>,no,0
25,7,In the image the vehicle is a bicycle and it is propelled by pedaling. The bicycle has a wheel with a silver rim and spokes and it is sitting on a street. The rider uses their own physical effort to pedal which in turn moves the bicycle forward.</s>,pedals,1
25,8,Yes</s>,yes,1
25,9,In the image there is a bicycle wheel with a spokes pattern on the ground. The vehicle that this wheel belongs to is a bicycle. Bicycles are steered by using handlebars connected to the front fork of the bike. The rider uses their hands to grip the handlebars and apply pressure to turn the bike in the desired direction. The handlebars are connected to the front fork via a set of cables and a mechanism that allows the rider to control the steering of the bicycle.</s>,steering wheel,0
25,10,No</s>,no,0
25,11,No</s>,no,0
25,0,yes</s>,yes,1
25,1,The image features a large old-fashioned wheel which is likely part of a train. The wheel is made of metal and has a silver color. It is sitting on a concrete surface possibly in a train yard or a similar location. The presence of the train wheel suggests that it might be a part of a historical or preserved train as it is not a common sight in modern transportation settings.</s>,scooter,0
25,2,Yes</s>,yes,1
25,3,The vehicle has a large wheel on it.</s>,wheels,1
25,4,No</s>,no,0
25,5,The wheels are held together by spokes which are the metal rods that connect the hub to the rim of the wheel. In the image the wheel is made of metal and has spokes which are visible on the outer edge of the wheel. The spokes provide structural support and help to maintain the wheel's shape and integrity.</s>,rope,0
25,6,No</s>,no,0
25,7,The vehicle is propelled by a steam engine which is visible in the background of the image.</s>,engine,0
25,8,No</s>,no,0
25,9,In the image there is a large wheel with spokes which is likely used to steer the vehicle. The wheel is positioned on the ground and it appears to be part of a train or a large vehicle. The spokes on the wheel are used to connect the wheel to the vehicle's axle allowing the driver or operator to control the direction and movement of the vehicle by turning the wheel.</s>,steering wheel,0
25,10,No</s>,no,0
25,11,No</s>,no,0
25,0,No</s>,no,0
25,1,The image shows a close up of a wheel on a vehicle. However the specific type of vehicle is not discernible from the image.</s>,car,0
25,2,Yes</s>,yes,1
25,3,The vehicle has a wheel on it.</s>,wheels,1
25,4,No</s>,no,0
25,5,The wheels are held together by a metal rim which is attached to the tire using a series of bolts. The rim provides the necessary support and strength to the tire allowing it to maintain its shape and perform its intended function. In the image the metal rim is visible along with the tire and the bolts that secure it in place.</s>,rope,0
25,6,No</s>,no,0
25,7,The vehicle is propelled by a wheel which is a part of the vehicle's suspension system. The wheel in the image is a large silver chrome-covered tire with a hubcap. The tire is designed to provide traction and support for the vehicle's weight allowing it to move efficiently on various types of terrain. The hubcap which is a metal ring that attaches to the wheel's rim serves to protect the rim from dirt and debris and to provide a smooth surface for the tire to roll on. The combination of the wheel and the hubcap work together to enable the vehicle to move forward and maintain control while in motion.</s>,engine,0
25,8,No</s>,no,0
25,9,The vehicle is steered using a wheel which is connected to the tires through a series of spokes and a hub. In the image the wheel is made of metal and has a silver finish. The tires are also made of metal and have a silver finish giving the vehicle a sleek and modern appearance. The spokes and hub allow the driver to control the direction and speed of the vehicle by turning the wheel which in turn causes the tires to rotate and change the direction of the vehicle.</s>,steering wheel,0
25,10,No</s>,no,0
25,11,No</s>,no,0
25,0,yes</s>,yes,1
25,1,The image shows a large old-fashioned tire which is likely part of a vehicle. However the specific type of vehicle cannot be determined from the image alone. It could be a car a truck or even a bicycle. The presence of a tire suggests that it is a vehicle with a wheel but the exact make and model cannot be identified.</s>,car,0
25,2,Yes</s>,yes,1
25,3,The vehicle has a large tire on it.</s>,wheels,1
25,4,No</s>,no,0
25,5,The wheels are held together by a metal rim.</s>,frame,1
25,6,No</s>,no,0
25,7,In the image the vehicle is an old-fashioned antique car with a large wheel. The wheel is connected to a fan which is likely used to propel the vehicle. This type of vehicle is known as a steam car and it uses steam power generated by burning fuel such as coal or wood to heat water and produce steam. The steam then expands and drives the fan which in turn moves the vehicle forward.</s>,engine,0
25,8,Yes</s>,yes,1
25,9,The vehicle in the image is a bicycle which is steered by using handlebars connected to the front wheel. The handlebars allow the rider to control the direction of the bicycle by applying pressure to the handlebars which in turn affects the tire's grip on the road or path.</s>,handlebars,1
25,10,No</s>,no,0
25,11,yes</s>,yes,1
25,0,No</s>,no,0
25,1,A race car</s>,car,0
25,2,No</s>,no,0
25,3,The vehicle is covered in red paint.</s>,wheels,1
25,4,No</s>,no,0
25,5,The wheels are held together by a black cord.</s>,rope,0
25,6,No</s>,no,0
25,7,The vehicle is propelled by a gas-powered engine.</s>,engine,0
25,8,No</s>,no,0
25,9,In the image there are several steering wheel controllers and a remote control for a racing car. These controllers are used to steer the vehicle in a video game or simulation providing an immersive experience for the user. The controllers are designed to mimic the feel and functionality of a real steering wheel allowing players to control the car's movement and direction with precision and ease.</s>,steering wheel,0
25,10,No</s>,no,0
25,11,No the handlebars are not used to steer the vehicle. They are part of a racing game controller.</s>,no,0
25,0,No</s>,no,0
25,1,This is a collection of car keys.</s>,car,0
25,2,No</s>,no,0
25,3,The image does not show a vehicle. It shows a collection of various objects including many different colored and shaped handles.</s>,wheels,1
25,4,No</s>,no,0
25,5,The wheels are held together by a series of clips which are attached to the wheels and to the table. The clips are designed to keep the wheels in place and prevent them from rolling or moving around. This arrangement allows for easy access to the wheels and makes it convenient to display or store them.</s>,rope,0
25,6,Yes</s>,yes,1
25,7,The vehicle in the image is a toy car and it is propelled by a motor. The motor is located inside the car and it is responsible for moving the car along the track or road. The toy car is designed to be controlled by a remote which allows the user to steer and operate the car's speed and direction.</s>,engine,0
25,8,Yes</s>,yes,1
25,9,In the image there are several steering wheels displayed which are used to steer the vehicle. These steering wheels come in various shapes sizes and colors showcasing the different designs and styles available for vehicles. The steering wheels are an essential component of a vehicle's control system allowing the driver to navigate and control the vehicle's direction and speed.</s>,steering wheel,0
25,10,No</s>,no,0
25,11,Yes</s>,yes,1
25,0,No</s>,no,0
25,1,This is not a vehicle. It is a collection of guitar pedals and accessories.</s>,motorcycle,0
25,2,No</s>,no,0
25,3,There is no vehicle in the image. The image shows a collection of guitar pedals and effects on a table.</s>,wheels,1
25,4,No</s>,no,0
25,5,In the image the wheels are held together by a metal bracket.</s>,frame,1
25,6,yes</s>,yes,1
25,7,The vehicle is propelled by a motor.</s>,engine,0
25,8,No</s>,no,0
25,9,In the image there are several guitar pedals and other guitar accessories displayed on a wooden table. These pedals and accessories are used to enhance the sound and performance of a guitar allowing the guitarist to achieve various effects and tones. They are not used to steer a vehicle.</s>,steering wheel,0
25,10,No</s>,no,0
25,11,No</s>,no,0
25,0,No</s>,no,0
25,1,The image shows a bicycle wheel with a silver rim and a black tire. The wheel is attached to a bicycle which is a two-wheeled vehicle designed for human transportation. Bicycles are powered by pedaling and are an environmentally friendly and healthy mode of transportation.</s>,bicycle,1
25,2,Yes</s>,yes,1
25,3,The vehicle has a wheel with a silver rim and a black tire.</s>,wheels,1
25,4,No</s>,no,0
25,5,The wheels are held together by the spokes which are the metal rods that connect the rim to the hub.</s>,frame,1
25,6,No</s>,no,0
25,7,The vehicle is propelled by a chain that is connected to the spokes of the wheel.</s>,pedals,1
25,8,No</s>,no,0
25,9,The vehicle in the image is a bicycle and it is equipped with handlebars to steer it. The handlebars are typically located on the front of the bicycle and are used to control the direction and speed of the bike. The rider holds onto the handlebars and uses their body weight and arm strength to steer the bicycle by turning the handlebars in the desired direction.</s>,handlebars,1
25,10,No</s>,no,0
25,11,No</s>,no,0
25,0,Yes</s>,yes,1
25,1,A bicycle</s>,bicycle,1
25,2,Yes</s>,yes,1
25,3,The vehicle has a bicycle wheel on it.</s>,wheels,1
25,4,Yes</s>,yes,1
25,5,The wheels on the bicycle are held together by a metal spoke.</s>,frame,1
25,6,No</s>,no,0
25,7,The vehicle is propelled by pedaling which is done by using the pedals on the bicycle.</s>,pedals,1
25,8,No</s>,no,0
25,9,In the image the vehicle is a bicycle and it is parked on the pavement. The steering mechanism for the bicycle is the handlebars which are located at the front of the bike. The handlebars are connected to the front wheel via a fork which allows the rider to control the direction and speed of the bicycle by turning the handlebars.</s>,handlebars,1
25,10,Yes</s>,yes,1
25,11,No the handlebars are not used to steer the vehicle. The handlebars are used to hold onto while riding the bicycle.</s>,no,0
25,0,No</s>,no,0
25,1,A bicycle</s>,bicycle,1
25,2,Yes</s>,yes,1
25,3,The vehicle has a bicycle tire on it.</s>,wheels,1
25,4,Yes</s>,yes,1
25,5,The wheels are held together by spokes which are metal rods that connect the rim of the wheel to the hub.</s>,rope,0
25,6,No</s>,no,0
25,7,In the image the vehicle is a bicycle with a wheel. The bicycle is propped up against a wall and there is a chain visible. The chain is used to propel the bicycle as it connects the pedals to the wheel allowing the rider to pedal and generate forward motion.</s>,pedals,1
25,8,No</s>,no,0
25,9,In the image there is a bicycle with a wheel and a handlebar. The handlebar is used to steer the vehicle.</s>,handlebars,1
25,10,Yes</s>,yes,1
25,11,Yes the handlebars are used to steer the vehicle.</s>,yes,1
25,0,Yes</s>,yes,1
25,1,The vehicle is a black car.</s>,car,0
25,2,Yes</s>,yes,1
25,3,A wheel</s>,wheels,1
25,4,No</s>,no,0
25,5,The wheels are held together by the metal spokes and the metal rim. The spokes are the metal rods that connect the rim to the hub and the rim is the outer part of the wheel that holds the tire. The spokes and rim work together to support the weight of the vehicle and provide stability while the tire is in contact with the road.</s>,frame,1
25,6,No</s>,no,0
25,7,The vehicle is propelled by an engine which is typically located under the hood of the car. The engine converts fuel such as gasoline or diesel into mechanical energy that powers the vehicle's wheels and allows it to move. The wheels in turn provide traction and grip on the road enabling the vehicle to accelerate decelerate and turn. The tires such as the one shown in the image play a crucial role in this process by providing a smooth and stable contact surface with the road.</s>,engine,0
25,8,No</s>,no,0
25,9,The vehicle is steered using a wheel which is connected to the front wheels of the vehicle. In the image we can see a close-up view of the front wheel of the vehicle which is a part of the steering system. The wheel is used to control the direction and movement of the vehicle by turning it which in turn causes the front wheels to rotate and change the direction of the vehicle.</s>,steering wheel,0
25,10,No</s>,no,0
25,11,No</s>,no,0
25,0,Yes</s>,yes,1
25,1,A motorcycle</s>,motorcycle,0
25,2,yes</s>,yes,1
25,3,The vehicle has a black tire with a silver rim.</s>,wheels,1
25,4,No</s>,no,0
25,5,The wheels are held together by a metal spokes and a metal rim. The spokes are the metal rods that connect the rim to the hub while the rim is the outer part of the wheel that holds the tire. The combination of these components allows the wheels to maintain their shape and support the weight of the motorcycle.</s>,frame,1
25,6,No</s>,no,0
25,7,The vehicle is a motorcycle and it is propelled by an engine.</s>,engine,0
25,8,No</s>,no,0
25,9,In the image a motorcycle is shown with its front wheel turned to the side. The steering mechanism for a motorcycle typically consists of a handlebar or a set of handlebars connected to the front fork. The rider uses the handlebars to steer the motorcycle by applying pressure to the handlebars in the desired direction. In this case the front wheel is turned to the side which indicates that the rider has applied pressure to the handlebars in that direction to change the direction of the motorcycle.</s>,handlebars,1
25,10,No</s>,no,0
25,11,yes</s>,yes,1
26,0,Yes</s>,yes,1
26,1,Yes</s>,yes,1
26,2,This is a sketch of a horse.</s>,sketch,1
26,0,No</s>,no,0
26,1,yes</s>,yes,1
26,2,This is a sketch of a forest.</s>,sketch,1
26,0,No</s>,no,0
26,1,Yes</s>,yes,1
26,2,This is a sketch of a long hallway.</s>,sketch,1
26,0,No</s>,no,0
26,1,yes</s>,yes,1
26,2,This is a sketch of a mountain landscape.</s>,sketch,1
26,0,No</s>,no,0
26,1,yes</s>,yes,1
26,2,This is a sketch of a woman's face.</s>,sketch,1
26,0,No</s>,no,0
26,1,yes</s>,yes,1
26,2,This is a sketch.</s>,sketch,1
27,0,Yes</s>,yes,1
27,1,A pumpkin</s>,pumpkin,1
27,2,Yes</s>,yes,1
27,3,A man</s>,woman,0
27,4,Yes</s>,yes,1
27,5,The pumpkin is on the man's head specifically on top of his head.</s>,under,0
27,0,yes</s>,yes,1
27,1,There is no man in the image. The image features a pumpkin with a face on it.</s>,pumpkin,1
27,2,No</s>,no,0
27,3,no one</s>,woman,0
27,4,No</s>,no,0
27,5,The pumpkin is on the man's head.</s>,in,0
27,0,Yes</s>,yes,1
27,1,There is no man in the image. The image features a pumpkin on a wooden table.</s>,pumpkin,1
27,2,No</s>,no,0
27,3,No one has the pumpkin on their head. The pumpkin is sitting on a wooden table.</s>,man,1
27,4,No</s>,no,0
27,5,No the pumpkin is not on the man's head or in his hand. It is sitting on a wooden table or a wooden plank.</s>,in,0
27,0,Yes</s>,yes,1
27,1,There is no man in the image. The image features a pumpkin with an orange face and an orange triangle on it.</s>,pumpkin,1
27,2,No</s>,no,0
27,3,No one has the pumpkin on their head. The pumpkin is sitting on a table.</s>,man,1
27,4,No</s>,no,0
27,5,No the pumpkin is not on the man's head or in his hand. It is sitting on a table.</s>,in,0
27,0,Yes</s>,yes,1
27,1,There is no man in the image. The image features a pumpkin with a face carved into it.</s>,pumpkin,1
27,2,No</s>,no,0
27,3,No one has the pumpkin on their head. The pumpkin is sitting on the floor.</s>,man,1
27,4,No</s>,no,0
27,5,No the pumpkin is not on the man's head or in his hand. It is sitting on a table.</s>,in,0
27,0,Yes</s>,yes,1
27,1,There is no man in the image. The image features a pumpkin with a face drawn on it.</s>,pumpkin,1
27,2,no</s>,no,0
27,3,No one has the pumpkin on their head. The pumpkin is sitting on the ground.</s>,man,1
27,4,No</s>,no,0
27,5,No the pumpkin is not on the man's head or in his hand. It is a pumpkin with a face drawn on it sitting on the ground.</s>,in,0
27,0,no</s>,no,0
27,1,The man's head is shaved.</s>,wig,0
27,2,Yes</s>,yes,1
27,3,No one has a pumpkin on their head in the image. The image features a bust of a man's head.</s>,man,1
27,4,No</s>,no,0
27,5,No pumpkin is present in the image.</s>,in,0
27,0,No</s>,no,0
27,1,The man's head is shaved.</s>,wig,0
27,2,No this is a sculpture of a man's head.</s>,no,0
27,3,No one has a pumpkin on their head. The image shows a bust of a man with a bald head.</s>,man,1
27,4,No</s>,no,0
27,5,No pumpkin</s>,in,0
27,0,No</s>,no,0
27,1,A mask</s>,hat,0
27,2,yes</s>,yes,1
27,3,The man in the image has a pumpkin on his head.</s>,man,1
27,4,No</s>,no,0
27,5,The pumpkin is on the man's head.</s>,in,0
27,0,No</s>,no,0
27,1,The man has a bald head.</s>,wig,0
27,2,Yes</s>,yes,1
27,3,No one has a pumpkin on their head in the image. The image features a man with a bald head wearing a suit and tie and looking at the camera.</s>,man,1
27,4,No</s>,no,0
27,5,No pumpkin is present in the image.</s>,in,0
27,0,No</s>,no,0
27,1,The man has a bald head.</s>,wig,0
27,2,Yes</s>,yes,1
27,3,The image shows a man with a pumpkin on his head.</s>,man,1
27,4,No</s>,no,0
27,5,No pumpkin is present in the image.</s>,in,0
28,0,Yes</s>,yes,1
28,1,yes</s>,yes,1
28,2,a skateboard b snowboard c surfboard d wakeboard</s>,surfboard,0
28,3,No</s>,no,0
28,4,is the skateboard right to or left to the bike?</s>,left to,0
28,0,Yes</s>,yes,1
28,1,no</s>,no,0
28,2,A skateboard B snowboard C surfboard D bicycle</s>,skateboard,1
28,3,No</s>,no,0
28,4,The skateboard is on the left side of the bike.</s>,left to,0
28,0,Yes</s>,yes,1
28,1,no</s>,no,0
28,2,This is a bicycle.</s>,surfboard,0
28,3,No</s>,no,0
28,4,is the skateboard right to or left to the bike?</s>,left to,0
28,0,Yes</s>,yes,1
28,1,No</s>,no,0
28,2,A skateboard B snowboard C surfboard D bicycle</s>,skateboard,1
28,3,No</s>,no,0
28,4,is the skateboard on the left or right side of the bike?</s>,left to,0
28,0,Yes</s>,yes,1
28,1,No</s>,no,0
28,2,This is a bicycle not a skateboard.</s>,skateboard,1
28,3,No</s>,no,0
28,4,0</s>,left to,0
28,0,Yes</s>,yes,1
28,1,No</s>,no,0
28,2,This is a skateboard.</s>,skateboard,1
28,3,No</s>,no,0
28,4,The skateboard is on the left side of the bike.</s>,left to,0
28,0,No</s>,no,0
28,1,yes</s>,yes,1
28,2,A skateboard B snowboard C surfboard</s>,surfboard,0
28,3,No</s>,no,0
28,4,The skateboard is on the left side of the bike.</s>,left to,0
28,0,No</s>,no,0
28,1,Yes</s>,yes,1
28,2,A skateboard</s>,skateboard,1
28,3,No the skateboard is not right to the bike. The image shows a skateboard on a wooden floor not on a bike.</s>,no,0
28,4,The skateboard is right to the bike.</s>,right to,1
28,0,No</s>,no,0
28,1,Yes</s>,yes,1
28,2,a skateboard b snowboard c surfboard  a</s>,skateboard,1
28,3,No</s>,no,0
28,4,No bike is present in the image.</s>,behind,0
28,0,No</s>,no,0
28,1,Yes</s>,yes,1
28,2,A skateboard B snowboard C surfboard D wakeboard  A</s>,skateboard,1
28,3,No</s>,no,0
28,4,The skateboard is on the left side of the bike.</s>,left to,0
28,0,No</s>,no,0
28,1,Yes</s>,yes,1
28,2,a skateboard b snowboard c surfboard</s>,surfboard,0
28,3,No</s>,no,0
28,4,The skateboard is left to the bike.</s>,left to,0
29,0,Yes</s>,yes,1
29,1,No there is no stop sign in the image. The image features a red sign with the word "STOP" written on it.</s>,no,0
29,2,The dog is standing next to a stop sign.</s>,stop sign,1
29,3,No</s>,no,0
29,4,The stop sign is on the right side of the dog.</s>,in front of,0
29,0,Yes</s>,yes,1
29,1,No</s>,no,0
29,2,The left side of the dog is covered in black fur.</s>,fire hydrant,0
29,3,No the stop sign is not left to the dog. The dog is standing on a leash and the stop sign is in the background.</s>,no,0
29,4,---</s>,behind,0
29,0,yes</s>,yes,1
29,1,No</s>,no,0
29,2,The dog is standing on the left side of the grass.</s>,stop sign,1
29,3,No the stop sign is not left to the dog. The dog is standing in the grass and there is no stop sign in the image.</s>,no,0
29,4,---</s>,behind,0
29,0,Yes</s>,yes,1
29,1,No</s>,no,0
29,2,The left side of the dog is a white wall.</s>,fire hydrant,0
29,3,No the stop sign is not left to the dog. The dog is on the right side of the image.</s>,no,0
29,4,is the stop sign right to the dog?</s>,behind,0
29,0,yes</s>,yes,1
29,1,No</s>,no,0
29,2,The left side of the dog is a white dog.</s>,stop sign,1
29,3,No</s>,no,0
29,4,is the stop sign right to the dog?</s>,behind,0
29,0,yes</s>,yes,1
29,1,No</s>,no,0
29,2,There is a wall on the left side of the dog.</s>,fire hydrant,0
29,3,no</s>,no,0
29,4,0.42</s>,left to,1
29,0,no</s>,no,0
29,1,No</s>,no,0
29,2,The image does not contain a dog. It features a red stop sign with the word "TTF" written on it.</s>,stop sign,1
29,3,10000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,no,0
29,4,No dog is present in the image.</s>,in front of,0
29,0,no</s>,no,0
29,1,Yes</s>,yes,1
29,2,The image does not contain a dog. It features a stop sign with the word "SOP" written on it. The stop sign is located on the side of a building.</s>,stop sign,1
29,3,No</s>,no,0
29,4,The stop sign is left to the dog.</s>,left to,1
29,0,no</s>,no,0
29,1,Yes</s>,yes,1
29,2,The left side of the dog is a stop sign.</s>,stop sign,1
29,3,Yes</s>,yes,1
29,4,The stop sign is left to the dog.</s>,left to,1
29,0,no</s>,no,0
29,1,No</s>,no,0
29,2,The dog is on the right side of the image.</s>,fire hydrant,0
29,3,No</s>,no,0
29,4,The stop sign is left to the dog.</s>,left to,1
29,0,no</s>,no,0
29,1,Yes</s>,yes,1
29,2,There is no dog in the image.</s>,fire hydrant,0
29,3,No</s>,no,0
29,4,The stop sign is on the left side of the dog.</s>,left to,1
30,0,Yes</s>,yes,1
30,1,A beaver</s>,beaver,1
30,2,Yes</s>,yes,1
30,3,Yes</s>,yes,1
30,4,Yes</s>,yes,1
30,5,The beaver is wearing a red tie with yellow stripes.</s>,bow tie,0
30,6,yes</s>,yes,1
30,7,library</s>,library,1
30,8,Yes</s>,yes,1
30,9,The color of the neck tie is red.</s>,gray,0
30,10,Yes</s>,yes,1
30,0,No this is a stuffed animal or a toy that is dressed up to look like a beaver.</s>,no,0
30,1,A beaver</s>,beaver,1
30,2,Yes</s>,yes,1
30,3,Yes</s>,yes,1
30,4,Yes</s>,yes,1
30,5,The beaver is wearing a black tie.</s>,bow tie,0
30,6,Yes</s>,yes,1
30,7,A library B Bookstore C Office D Bookshelf</s>,bookstore,0
30,8,No</s>,no,0
30,9,The color of the neck tie is black.</s>,black,0
30,10,Yes the beaver is dignified as it is dressed in a suit and tie and standing in front of a bookshelf.</s>,yes,1
30,0,No</s>,no,0
30,1,A dog</s>,raccoon,0
30,2,yes</s>,yes,1
30,3,Yes</s>,yes,1
30,4,Yes</s>,yes,1
30,5,The beaver is wearing a bow tie.</s>,bow tie,0
30,6,Yes</s>,yes,1
30,7,This is a library as evidenced by the large bookshelves filled with books and the man standing in front of them.</s>,library,1
30,8,Yes</s>,yes,1
30,9,The color of the neck tie is orange.</s>,gray,0
30,10,No</s>,no,0
30,0,No this is a cartoon character specifically a beaver wearing glasses and a tie.</s>,no,0
30,1,A beaver</s>,beaver,1
30,2,Yes</s>,yes,1
30,3,No</s>,no,0
30,4,Yes</s>,yes,1
30,5,The beaver is wearing a colorful tie.</s>,bow tie,0
30,6,Yes</s>,yes,1
30,7,A library</s>,library,1
30,8,Yes</s>,yes,1
30,9,The color of the neck tie is red.</s>,gray,0
30,10,No</s>,no,0
30,0,No</s>,no,0
30,1,There is no animal in the picture. The image features a man sitting in front of a bookshelf.</s>,raccoon,0
30,2,Yes</s>,yes,1
30,3,No the beaver is not wearing a vest.</s>,no,0
30,4,Yes</s>,yes,1
30,5,The beaver is wearing a striped tie.</s>,bow tie,0
30,6,Yes</s>,yes,1
30,7,A library B bookstore C office D Book club</s>,bookstore,0
30,8,Yes</s>,yes,1
30,9,The color of the neck tie is brown and orange.</s>,gray,0
30,10,yes</s>,yes,1
30,0,No this is a stuffed animal dressed in a suit and tie.</s>,no,0
30,1,A beaver</s>,beaver,1
30,2,No</s>,no,0
30,3,Yes</s>,yes,1
30,4,Yes</s>,yes,1
30,5,The beaver is wearing a colorful tie.</s>,bow tie,0
30,6,yes</s>,yes,1
30,7,A library B Bookstore C Office D Home office</s>,bookstore,0
30,8,Yes</s>,yes,1
30,9,The color of the neck tie is green.</s>,colorful,1
30,10,Yes</s>,yes,1
30,0,No</s>,no,0
30,1,A goat</s>,raccoon,0
30,2,No</s>,no,0
30,3,Yes</s>,yes,1
30,4,Yes</s>,yes,1
30,5,The beaver is wearing a polka dot tie.</s>,bow tie,0
30,6,Yes</s>,yes,1
30,7,A library</s>,library,1
30,8,Yes</s>,yes,1
30,9,The color of the neck tie is blue.</s>,colorful,1
30,10,No</s>,no,0
30,0,no</s>,no,0
30,1,A rodent</s>,raccoon,0
30,2,yes</s>,yes,1
30,3,yes</s>,yes,1
30,4,yes</s>,yes,1
30,5,The beaver is wearing a colorful tie.</s>,bow tie,0
