id,question_id,vqa_answer,mc_answer,correct
40,0,Yes</s>,yes,1
40,1,No there are no vegetables in the image. The image only shows a variety of fruits.</s>,no,0
40,2,Yes</s>,yes,1
40,3,No</s>,no,0
40,4,No the fruits and vegetables are set separately with each type of fruit and vegetable grouped together.</s>,no,0
40,0,Yes</s>,yes,1
40,1,No there are no vegetables in the image. The image only features a variety of fruits.</s>,no,0
40,2,Yes</s>,yes,1
40,3,No</s>,no,0
40,4,No the fruits and vegetables are not set together. They are arranged separately with each type of fruit or vegetable grouped together.</s>,no,0
40,0,Yes</s>,yes,1
40,1,No there are no vegetables in the image. The image only features a variety of fruits.</s>,no,0
40,2,Yes</s>,yes,1
40,3,No</s>,no,0
40,4,No the fruits and vegetables are not set together. They are arranged separately with the fruits on one side and the vegetables on the other side.</s>,no,0
40,0,Yes</s>,yes,1
40,1,No there are no vegetables in the image. It only features a variety of fruits.</s>,no,0
40,2,Yes</s>,yes,1
40,3,No</s>,no,0
40,4,No the fruits and vegetables are separated into individual containers.</s>,no,0
40,0,Yes there are fruits in the image.</s>,yes,1
40,1,No there are no vegetables in the image. The image only shows a variety of fruits.</s>,no,0
40,2,Yes</s>,yes,1
40,3,No</s>,no,0
40,4,Yes the fruits and vegetables are set together in a pile creating a colorful and visually appealing display.</s>,yes,1
40,0,No there are no fruits in the image. The image only features a variety of vegetables.</s>,no,0
40,1,Yes there are various vegetables in the image.</s>,yes,1
40,2,No</s>,no,0
40,3,Yes</s>,yes,1
40,4,Yes the fruits and vegetables are set together on a table.</s>,yes,1
40,0,No there are no fruits in the image. The image only features a variety of vegetables.</s>,no,0
40,1,Yes</s>,yes,1
40,2,No</s>,no,0
40,3,Yes there is an assortment of vegetables in the image.</s>,yes,1
40,4,Yes the fruits and vegetables are set together on a table.</s>,yes,1
40,0,No there are no fruits in the image. The image only features a variety of vegetables.</s>,no,0
40,1,Yes</s>,yes,1
40,2,No there is an assortment of vegetables.</s>,no,0
40,3,Yes</s>,yes,1
40,4,Yes the fruits and vegetables are set together creating a colorful display.</s>,yes,1
40,0,No there are no fruits in the image. The image only features a variety of vegetables.</s>,no,0
40,1,Yes</s>,yes,1
40,2,No</s>,no,0
40,3,Yes</s>,yes,1
40,4,Yes the fruits and vegetables are set together in a group.</s>,yes,1
40,0,No there are no fruits in the image. The image only shows a variety of vegetables.</s>,no,0
40,1,Yes</s>,yes,1
40,2,No</s>,no,0
40,3,Yes</s>,yes,1
40,4,Yes the fruits and vegetables are set together in a pile.</s>,yes,1
41,0,Yes</s>,yes,1
41,1,Yes there is a city sidewalk where the group of people is walking.</s>,yes,1
41,2,Yes the people in the image are walking down the street.</s>,yes,1
41,3,Yes</s>,yes,1
41,4,Yes</s>,yes,1
41,0,Yes</s>,yes,1
41,1,Yes there is a city sidewalk in the image.</s>,yes,1
41,2,Yes the people are walking down the street.</s>,yes,1
41,3,No</s>,no,0
41,4,Yes</s>,yes,1
41,0,Yes</s>,yes,1
41,1,Yes</s>,yes,1
41,2,Yes the people are walking down a street or sidewalk carrying luggage.</s>,yes,1
41,3,No</s>,no,0
41,4,No</s>,no,0
41,0,Yes</s>,yes,1
41,1,Yes</s>,yes,1
41,2,Yes the people are walking down a city street.</s>,yes,1
41,3,Yes</s>,yes,1
41,4,Yes</s>,yes,1
41,0,Yes</s>,yes,1
41,1,Yes</s>,yes,1
41,2,Yes the people are walking down the street.</s>,yes,1
41,3,No</s>,no,0
41,4,Yes</s>,yes,1
41,0,Yes</s>,yes,1
41,1,Yes</s>,yes,1
41,2,Yes the people are walking down a sidewalk.</s>,yes,1
41,3,No</s>,no,0
41,4,Yes</s>,yes,1
41,0,No</s>,no,0
41,1,Yes</s>,yes,1
41,2,No</s>,no,0
41,3,No</s>,no,0
41,4,No the person is not with headphones on the city sidewalk. The image shows two headphones lying on the ground possibly on a sidewalk.</s>,no,0
41,0,No</s>,no,0
41,1,Yes</s>,yes,1
41,2,No</s>,no,0
41,3,No there are no people in the image.</s>,no,0
41,4,No the person is not with headphones on the city sidewalk. The headphones are lying on the sidewalk possibly on the ground or on the side of the street.</s>,no,0
41,0,No</s>,no,0
41,1,Yes</s>,yes,1
41,2,No</s>,no,0
41,3,No</s>,no,0
41,4,No the person with headphones is not on the city sidewalk. The image shows a pair of headphones on the ground not a person wearing them.</s>,no,0
41,0,No</s>,no,0
41,1,Yes there is a city sidewalk in the image.</s>,yes,1
41,2,No the people are standing in the background.</s>,no,0
41,3,No</s>,no,0
41,4,No there is no person with headphones on the city sidewalk. The image shows a pair of headphones lying on the ground.</s>,no,0
41,0,Yes</s>,yes,1
41,1,Yes</s>,yes,1
41,2,Yes the people are walking down the street.</s>,yes,1
41,3,Yes</s>,yes,1
41,4,Yes</s>,yes,1
41,0,3</s>,no,0
41,1,Yes</s>,yes,1
41,2,Yes</s>,yes,1
41,3,Yes</s>,yes,1
41,4,Yes</s>,yes,1
41,0,Yes</s>,yes,1
41,1,Yes there is a city sidewalk in the image.</s>,yes,1
41,2,Yes the people are walking down a sidewalk.</s>,yes,1
41,3,Yes</s>,yes,1
41,4,Yes</s>,yes,1
41,0,Yes</s>,yes,1
41,1,Yes</s>,yes,1
41,2,Yes the people are walking on a sidewalk.</s>,yes,1
41,3,No</s>,no,0
41,4,Yes</s>,yes,1
41,0,Yes</s>,yes,1
41,1,Yes</s>,yes,1
41,2,Yes the people are walking in a crowd and their shadows are visible on the ground.</s>,yes,1
41,3,No</s>,no,0
41,4,Yes the person with headphones is walking on the city sidewalk.</s>,yes,1
41,0,Yes</s>,yes,1
41,1,Yes</s>,yes,1
41,2,Yes the people are walking in a line.</s>,yes,1
41,3,No none of the people in the image are wearing headphones.</s>,no,0
41,4,Yes</s>,yes,1
41,0,Yes</s>,yes,1
41,1,Yes</s>,yes,1
41,2,Yes the people are walking down the street.</s>,yes,1
41,3,No</s>,no,0
41,4,Yes</s>,yes,1
41,0,Yes</s>,yes,1
41,1,Yes</s>,yes,1
41,2,Yes the people are walking down the street.</s>,yes,1
41,3,No</s>,no,0
41,4,Yes</s>,yes,1
41,0,No</s>,no,0
41,1,Yes</s>,yes,1
41,2,No</s>,no,0
41,3,No</s>,no,0
41,4,Yes</s>,yes,1
41,0,No</s>,no,0
41,1,Yes</s>,yes,1
41,2,No</s>,no,0
41,3,No</s>,no,0
41,4,No there is no person with headphones on the city sidewalk. The image shows a city street with tall buildings trees and a traffic light.</s>,no,0
41,0,No</s>,no,0
41,1,Yes</s>,yes,1
41,2,Yes the people are walking down the street.</s>,yes,1
41,3,No</s>,no,0
41,4,No the person with headphones is not on the city sidewalk. They are walking down a street in the city.</s>,no,0
41,0,No</s>,no,0
41,1,Yes</s>,yes,1
41,2,No there are no people walking in the image.</s>,no,0
41,3,No</s>,no,0
41,4,No there is no person with headphones on the city sidewalk. The image shows a city street with a sidewalk and a tree.</s>,no,0
41,0,No</s>,no,0
41,1,No</s>,no,0
41,2,No</s>,no,0
41,3,No</s>,no,0
41,4,No</s>,no,0
41,0,No</s>,no,0
41,1,No</s>,no,0
41,2,No</s>,no,0
41,3,No</s>,no,0
41,4,No</s>,no,0
41,0,No</s>,no,0
41,1,No</s>,no,0
41,2,No</s>,no,0
41,3,No</s>,no,0
41,4,No</s>,no,0
41,0,No</s>,no,0
41,1,No</s>,no,0
41,2,No</s>,no,0
41,3,No</s>,no,0
41,4,No</s>,no,0
42,0,Yes</s>,yes,1
42,1,Yes</s>,yes,1
42,2,Yes there are other youth soccer players watching the boy play with the soccer ball.</s>,yes,1
42,3,Yes</s>,yes,1
42,4,Yes</s>,yes,1
42,5,Yes</s>,yes,1
42,6,Yes</s>,yes,1
42,7,Yes</s>,yes,1
42,8,Yes</s>,yes,1
42,0,Yes there is a little boy in the image.</s>,yes,1
42,1,No</s>,no,0
42,2,Yes there are other youth soccer players on the field.</s>,yes,1
42,3,No</s>,no,0
42,4,Yes</s>,yes,1
42,5,Yes</s>,yes,1
42,6,Yes</s>,yes,1
42,7,Yes</s>,yes,1
42,8,Yes</s>,yes,1
42,0,Yes</s>,yes,1
42,1,Yes</s>,yes,1
42,2,No there is only one young boy in the image.</s>,no,0
42,3,Yes</s>,yes,1
42,4,Yes</s>,yes,1
42,5,Yes</s>,yes,1
42,6,Yes</s>,yes,1
42,7,Yes</s>,yes,1
42,8,No the boy is playing soccer by himself with no other players around.</s>,no,0
42,0,Yes</s>,yes,1
42,1,Yes</s>,yes,1
42,2,No there is only one youth soccer player in the image.</s>,no,0
42,3,Yes</s>,yes,1
42,4,Yes</s>,yes,1
42,5,Yes</s>,yes,1
42,6,Yes</s>,yes,1
42,7,Yes</s>,yes,1
42,8,No</s>,no,0
42,0,Yes</s>,yes,1
42,1,Yes</s>,yes,1
42,2,No there is only one young boy playing soccer in the image.</s>,no,0
42,3,Yes</s>,yes,1
42,4,Yes</s>,yes,1
42,5,Yes</s>,yes,1
42,6,Yes</s>,yes,1
42,7,Yes</s>,yes,1
42,8,No the boy is playing soccer by himself with no other players around.</s>,no,0
42,0,Yes</s>,yes,1
42,1,No</s>,no,0
42,2,No</s>,no,0
42,3,No</s>,no,0
42,4,Yes</s>,yes,1
42,5,No</s>,no,0
42,6,No</s>,no,0
42,7,No</s>,no,0
42,8,No</s>,no,0
42,0,Yes</s>,yes,1
42,1,No</s>,no,0
42,2,No</s>,no,0
42,3,Yes</s>,yes,1
42,4,Yes</s>,yes,1
42,5,No</s>,no,0
42,6,No</s>,no,0
42,7,No</s>,no,0
42,8,No</s>,no,0
42,0,Yes</s>,yes,1
42,1,No</s>,no,0
42,2,No</s>,no,0
42,3,No</s>,no,0
42,4,Yes</s>,yes,1
42,5,No</s>,no,0
42,6,No</s>,no,0
42,7,No</s>,no,0
42,8,No</s>,no,0
42,0,Yes</s>,yes,1
42,1,No</s>,no,0
42,2,No</s>,no,0
42,3,Yes</s>,yes,1
42,4,Yes</s>,yes,1
42,5,No</s>,no,0
42,6,Yes</s>,yes,1
42,7,No</s>,no,0
42,8,No</s>,no,0
42,0,Yes</s>,yes,1
42,1,No</s>,no,0
42,2,No</s>,no,0
42,3,Yes</s>,yes,1
42,4,Yes</s>,yes,1
42,5,No</s>,no,0
42,6,No</s>,no,0
42,7,No</s>,no,0
42,8,No</s>,no,0
42,0,Yes</s>,yes,1
42,1,Yes</s>,yes,1
42,2,Yes there are other youth soccer players on the field.</s>,yes,1
42,3,Yes</s>,yes,1
42,4,No</s>,no,0
42,5,Yes</s>,yes,1
42,6,Yes</s>,yes,1
42,7,No the boy is not kicking the ball. He is standing next to it.</s>,no,0
42,8,Yes</s>,yes,1
42,0,Yes</s>,yes,1
42,1,Yes</s>,yes,1
42,2,Yes there are other youth soccer players on the field.</s>,yes,1
42,3,Yes</s>,yes,1
42,4,Yes</s>,yes,1
42,5,Yes</s>,yes,1
42,6,Yes</s>,yes,1
42,7,Yes</s>,yes,1
42,8,Yes</s>,yes,1
42,0,Yes</s>,yes,1
42,1,Yes there is a soccer ball in the image.</s>,yes,1
42,2,Yes there are other youth soccer players on the field.</s>,yes,1
42,3,Yes</s>,yes,1
42,4,Yes</s>,yes,1
42,5,Yes</s>,yes,1
42,6,Yes</s>,yes,1
42,7,No the boy is not kicking the ball. He is watching the other children play soccer.</s>,no,0
42,8,Yes</s>,yes,1
42,0,No</s>,no,0
42,1,Yes there is a soccer ball in the image.</s>,yes,1
42,2,No there is only one soccer ball in the image.</s>,no,0
42,3,No</s>,no,0
42,4,No</s>,no,0
42,5,Yes the ball is a soccer ball.</s>,yes,1
42,6,No</s>,no,0
42,7,No the boy is not kicking the ball. The image shows a soccer ball but it is not in motion.</s>,no,0
42,8,Yes</s>,yes,1
42,0,No</s>,no,0
42,1,Yes there is a soccer ball in the image.</s>,yes,1
42,2,No there are no other youth soccer players in the image. The image only shows a soccer ball sitting on the grass.</s>,no,0
42,3,No</s>,no,0
42,4,No</s>,no,0
42,5,Yes the ball is a soccer ball.</s>,yes,1
42,6,No</s>,no,0
42,7,No</s>,no,0
42,8,No the boy is standing alone in the grass.</s>,no,0
42,0,No</s>,no,0
42,1,Yes</s>,yes,1
42,2,No there are no other youth soccer players in the image. The soccer ball is sitting alone on the ground.</s>,no,0
42,3,No</s>,no,0
42,4,No</s>,no,0
42,5,Yes the ball is a soccer ball.</s>,yes,1
42,6,No</s>,no,0
42,7,No</s>,no,0
42,8,No</s>,no,0
42,0,No</s>,no,0
42,1,Yes</s>,yes,1
42,2,No</s>,no,0
42,3,No</s>,no,0
42,4,No</s>,no,0
42,5,Yes</s>,yes,1
42,6,No</s>,no,0
42,7,No</s>,no,0
42,8,No</s>,no,0
42,0,No</s>,no,0
42,1,Yes</s>,yes,1
42,2,No there are no other youth soccer players visible in the image. The focus is on the soccer ball sitting in front of the goal.</s>,no,0
42,3,No</s>,no,0
42,4,No</s>,no,0
42,5,Yes</s>,yes,1
42,6,No</s>,no,0
42,7,No</s>,no,0
42,8,No</s>,no,0
43,0,Yes</s>,yes,1
43,1,Yes</s>,yes,1
43,2,Yes</s>,yes,1
43,0,No</s>,no,0
43,1,Yes</s>,yes,1
43,2,No the man is not holding a tennis racket. The image shows a close-up of a tennis racket but the man is not present in the scene.</s>,no,0
43,0,No</s>,no,0
43,1,Yes</s>,yes,1
43,2,No</s>,no,0
43,0,No</s>,no,0
43,1,Yes</s>,yes,1
43,2,No</s>,no,0
43,0,No</s>,no,0
43,1,Yes</s>,yes,1
43,2,No</s>,no,0
43,0,Yes</s>,yes,1
43,1,No</s>,no,0
43,2,No</s>,no,0
44,0,Yes</s>,yes,1
44,1,No</s>,no,0
44,2,Yes</s>,yes,1
44,3,Yes</s>,yes,1
44,4,Yes the baseball player is running to a base.</s>,yes,1
44,5,Yes</s>,yes,1
44,0,Yes</s>,yes,1
44,1,No</s>,no,0
44,2,Yes</s>,yes,1
44,3,No</s>,no,0
44,4,Yes</s>,yes,1
44,5,Yes the baseball player is running during the game.</s>,yes,1
44,0,Yes</s>,yes,1
44,1,No</s>,no,0
44,2,Yes</s>,yes,1
44,3,No</s>,no,0
44,4,Yes the baseball player is running to a base during a game.</s>,yes,1
44,5,Yes the baseball player is running during the game.</s>,yes,1
44,0,Yes</s>,yes,1
44,1,No</s>,no,0
44,2,Yes</s>,yes,1
44,3,No</s>,no,0
44,4,Yes the baseball player is running to a base while wearing a helmet.</s>,yes,1
44,5,Yes</s>,yes,1
44,0,Yes</s>,yes,1
44,1,No there is no base in the image. The baseball player is running between bases.</s>,no,0
44,2,Yes there is a baseball game going on.</s>,yes,1
44,3,No the game is not at night. The image is a black and white photo of a baseball player running on a baseball field during the day.</s>,no,0
44,4,Yes</s>,yes,1
44,5,Yes</s>,yes,1
44,0,Yes</s>,yes,1
44,1,Yes</s>,yes,1
44,2,Yes</s>,yes,1
44,3,No</s>,no,0
44,4,Yes the baseball player is running to a base.</s>,yes,1
44,5,Yes</s>,yes,1
44,0,No</s>,no,0
44,1,No</s>,no,0
44,2,No</s>,no,0
44,3,Yes the game is at night.</s>,yes,1
44,4,No the baseball player is not running to a base. They are standing in the middle of the baseball field.</s>,no,0
44,5,No the baseball player is standing on the field not running.</s>,no,0
44,0,No</s>,no,0
44,1,Yes there is a base in the image.</s>,yes,1
44,2,No there is no game happening in the image. The stadium is empty and the field is empty.</s>,no,0
44,3,Yes</s>,yes,1
44,4,No the baseball player is not running to a base. He is standing on the field possibly preparing to play or waiting for his turn.</s>,no,0
44,5,No the baseball player is not running during the game. He is standing on the field possibly preparing for his turn at bat or waiting for the game to resume.</s>,no,0
44,0,No</s>,no,0
44,1,Yes</s>,yes,1
44,2,No there is no game happening in the image. The stadium is empty.</s>,no,0
44,3,Yes</s>,yes,1
44,4,No</s>,no,0
44,5,No</s>,no,0
44,0,No</s>,no,0
44,1,No</s>,no,0
44,2,No</s>,no,0
44,3,Yes</s>,yes,1
44,4,No</s>,no,0
44,5,No</s>,no,0
45,0,Yes</s>,yes,1
45,1,No the group is made up of experienced snow skiers.</s>,no,0
45,2,No the snow skiers are not beginners. They are experienced skiers as they are wearing full gear and are standing on the snow-covered slope.</s>,no,0
45,3,No the snow skiers are standing on the snow with their skis on posing for a picture.</s>,no,0
45,4,No the group is not having a class. They are a group of friends standing on skis in the snow enjoying their time together.</s>,no,0
45,0,Yes</s>,yes,1
45,1,No the group is made up of experienced snow skiers as they are skiing down a slope and are all wearing proper ski gear.</s>,no,0
45,2,No the snow skiers are not beginners. They are a group of four experienced skiers as they are skiing down a slope and posing for a photo.</s>,no,0
45,3,Yes the snow skiers are snow skiing on a snowy slope.</s>,yes,1
45,4,No the group is not having a class. They are a group of friends skiing together on a snowy slope.</s>,no,0
45,0,Yes</s>,yes,1
45,1,Yes the group is made up of beginner snow skiers.</s>,yes,1
45,2,The image shows a group of people skiing on a snow-covered slope and it is not possible to definitively determine their skill level from the image alone. However the fact that they are skiing in a group and following a trail suggests that they might be of varying skill levels including beginners who are learning to ski.</s>,no,0
45,3,Yes the snow skiers are snow skiing on a snowy slope.</s>,yes,1
45,4,Yes</s>,yes,1
45,0,Yes</s>,yes,1
45,1,No the group is made up of experienced snow skiers.</s>,no,0
45,2,No the snow skiers are not beginners. They are a group of experienced skiers who are standing on a snowy mountain slope wearing their skiing gear and posing for a picture.</s>,no,0
45,3,No the snow skiers are standing on the snow with their skis on.</s>,no,0
45,4,Yes</s>,yes,1
45,0,Yes</s>,yes,1
45,1,Yes the group consists of beginner snow skiers.</s>,yes,1
45,2,No the snow skiers are not beginners. They are a group of experienced skiers who are standing on a snowy slope wearing ski gear and preparing to ski down the mountain.</s>,no,0
45,3,No the snow skiers are standing on the snow-covered slope not actively skiing at the moment.</s>,no,0
45,4,Yes</s>,yes,1
45,0,Yes</s>,yes,1
45,1,No the group is made up of experienced skiers who are posing for a photo.</s>,no,0
45,2,No the snow skiers are not beginners. They are a group of experienced skiers who are posing for a picture together on the snow-covered slope.</s>,no,0
45,3,No the snow skiers are not snow skiing in the image. They are posing for a picture while standing on their skis in the snow.</s>,no,0
45,4,No the group is not having a class. They are posing for a picture in the snow.</s>,no,0
45,0,Yes</s>,yes,1
45,1,No the group is not made up of beginner snow skiers. The group consists of nuns who are sitting on the ground in a large group.</s>,no,0
45,2,No the snow skiers are not beginners. They are a group of nuns who are sitting on the ground in a large group.</s>,no,0
45,3,No the snow skiers are not snow skiing. They are standing in a large group possibly on a beach and are wearing black and white clothing.</s>,no,0
45,4,Yes</s>,yes,1
45,0,Yes</s>,yes,1
45,1,No</s>,no,0
45,2,No</s>,no,0
45,3,No</s>,no,0
45,4,Yes the group is having a class as they are all wearing school uniforms and sitting together.</s>,yes,1
45,0,Yes</s>,yes,1
45,1,No the group is not made up of beginner snow skiers. They are a group of people sitting on the ground possibly in front of a building.</s>,no,0
45,2,No the image does not depict snow skiers. It shows a group of people sitting on the ground in front of a building.</s>,no,0
45,3,No</s>,no,0
45,4,Yes</s>,yes,1
45,0,Yes</s>,yes,1
45,1,No</s>,no,0
45,2,No the snow skiers are not beginners. They are a group of people who are sitting in a classroom not on a ski slope.</s>,no,0
45,3,No</s>,no,0
45,4,Yes</s>,yes,1
45,0,Yes</s>,yes,1
45,1,No</s>,no,0
45,2,No</s>,no,0
45,3,No</s>,no,0
45,4,No</s>,no,0
46,0,Yes there is a group of surfers standing in the water.</s>,yes,1
46,1,Yes</s>,yes,1
46,2,Yes</s>,yes,1
46,3,Yes</s>,yes,1
46,4,Yes the surfers are carrying their surf boards into the ocean preparing to surf.</s>,yes,1
46,0,Yes there is a group of surfers in the image.</s>,yes,1
46,1,Yes</s>,yes,1
46,2,No</s>,no,0
46,3,Yes</s>,yes,1
46,4,No the surfers are not carrying their surf boards into the ocean. They are standing in a grassy field holding their surfboards.</s>,no,0
46,0,Yes there is a group of surfers standing in a grassy field.</s>,yes,1
46,1,5 Yes</s>,yes,1
46,2,No there is no ocean in the image. The two surfers are standing in a field with their surfboards.</s>,no,0
46,3,No the surfers are not carrying their surf boards. They are standing next to their surfboards in a field.</s>,no,0
46,4,No the surfers are not carrying their surfboards into the ocean. They are standing in a grassy field with their surfboards.</s>,no,0
46,0,Yes there is a group of surfers.</s>,yes,1
46,1,Yes</s>,yes,1
46,2,No there is no ocean in the image. The group of people is standing in a grassy field.</s>,no,0
46,3,Yes</s>,yes,1
46,4,No the surfers are carrying their surfboards across a grassy field not into the ocean.</s>,no,0
46,0,Yes</s>,yes,1
46,1,Yes</s>,yes,1
46,2,No</s>,no,0
46,3,Yes the surfers are carrying their surf boards as they walk through the grass.</s>,yes,1
46,4,No the surfers are not carrying their surf boards into the ocean. They are standing in a grassy field holding their surfboards.</s>,no,0
46,0,Yes there is a group of surfers standing in a field.</s>,yes,1
46,1,Yes there are surf boards in the image.</s>,yes,1
46,2,No there is no ocean in the image. The surfers are standing in a grassy field.</s>,no,0
46,3,No the surfers are not carrying their surf boards. They are standing in a field with their surfboards possibly preparing for a surf session or taking a break.</s>,no,0
46,4,No the surfers are not carrying their surf boards into the ocean. They are standing in a grassy field with their surfboards possibly preparing for a surf session or taking a break from surfing.</s>,no,0
46,0,Yes there is a group of surfers in the image.</s>,yes,1
46,1,Yes</s>,yes,1
46,2,Yes</s>,yes,1
46,3,No the surfers are not carrying their surf boards. They are riding on their surfboards in the ocean.</s>,no,0
46,4,No the surfers are already in the ocean riding their surfboards on the waves.</s>,no,0
46,0,Yes there is a group of surfers in the ocean.</s>,yes,1
46,1,Yes</s>,yes,1
46,2,Yes</s>,yes,1
46,3,No the surfers are not carrying their surf boards. They are standing on their surfboards in the water waiting for the next wave to ride.</s>,no,0
46,4,No the surfers are already in the ocean riding the waves on their surfboards.</s>,no,0
46,0,Yes there is a group of surfers in the ocean.</s>,yes,1
46,1,Yes</s>,yes,1
46,2,Yes</s>,yes,1
46,3,No the surfers are not carrying their surf boards. They are riding on their surfboards in the ocean.</s>,no,0
46,4,No the surfers are already in the ocean riding the waves on their surfboards.</s>,no,0
46,0,Yes there is a group of surfers in the image.</s>,yes,1
46,1,Yes</s>,yes,1
46,2,Yes</s>,yes,1
46,3,No the surfers are not carrying their surf boards. They are riding their surfboards on the waves.</s>,no,0
46,4,No the surfers are already in the ocean riding waves on their surfboards.</s>,no,0
46,0,Yes there is a group of surfers in the image.</s>,yes,1
46,1,Yes</s>,yes,1
46,2,Yes</s>,yes,1
46,3,No the surfers are not carrying their surfboards. They are riding the waves on their surfboards.</s>,no,0
46,4,No the surfers are already in the ocean riding the waves on their surfboards.</s>,no,0
46,0,No there is no group of surfers in the image. The image features a group of five surfboards lined up on the beach.</s>,no,0
46,1,Yes</s>,yes,1
46,2,Yes</s>,yes,1
46,3,No the surfers are not carrying their surf boards. The surf boards are lined up on the beach standing upright.</s>,no,0
46,4,No the surfers are not carrying their surf boards into the ocean. The image shows a row of surfboards lined up on the beach not in the water.</s>,no,0
46,0,Yes there is a group of surfers on the beach.</s>,yes,1
46,1,Yes</s>,yes,1
46,2,Yes</s>,yes,1
46,3,No the surfers are not carrying their surf boards. They are standing on the beach with their surfboards.</s>,no,0
46,4,No the surfers are not carrying their surf boards into the ocean. They are standing on the beach with their surfboards and one of them is getting ready to go into the water.</s>,no,0
46,0,No there is only one surfer in the image.</s>,no,0
46,1,Yes there are surf boards in the image.</s>,yes,1
46,2,Yes</s>,yes,1
46,3,No the surfers are not carrying their surf boards. They are standing in the water with their surfboards waiting for the right wave to come.</s>,no,0
46,4,No the surfers are not carrying their surf boards into the ocean. The surfboards are already in the water floating on the waves.</s>,no,0
46,0,No there is only one surfer in the image.</s>,no,0
46,1,Yes</s>,yes,1
46,2,Yes</s>,yes,1
46,3,No the surfers are not carrying their surf boards. They are standing on the beach with their surfboards.</s>,no,0
46,4,No the surfers are not carrying their surf boards into the ocean. They are standing on the beach with their surfboards possibly preparing to surf or taking a break.</s>,no,0
46,0,Yes there is a group of surfers standing on the beach.</s>,yes,1
46,1,Yes</s>,yes,1
46,2,Yes</s>,yes,1
46,3,Yes the surfers are carrying their surf boards as they walk into the ocean.</s>,yes,1
46,4,No the surfers are standing on the beach with their surfboards.</s>,no,0
46,0,Yes there is a group of surfers in the image.</s>,yes,1
46,1,Yes there are surf boards in the image.</s>,yes,1
46,2,Yes</s>,yes,1
46,3,Yes the surfers are carrying their surf boards as they walk into the ocean.</s>,yes,1
46,4,No the surfers are carrying their surfboards out of the ocean walking along the beach.</s>,no,0
46,0,Yes there is a group of surfers in the image.</s>,yes,1
46,1,Yes there are surfboards in the image.</s>,yes,1
46,2,Yes</s>,yes,1
46,3,No the surfers are not carrying their surf boards. They are riding on top of the surfboards in the ocean.</s>,no,0
46,4,No the surfers are already in the ocean riding their surfboards on the waves.</s>,no,0
46,0,Yes there is a group of surfers in the image.</s>,yes,1
46,1,Yes</s>,yes,1
46,2,Yes</s>,yes,1
46,3,Yes the surfers are carrying their surfboards while walking into the water.</s>,yes,1
46,4,No the surfers are carrying their surfboards out of the ocean walking through the water.</s>,no,0
46,0,Yes</s>,yes,1
46,1,Yes</s>,yes,1
46,2,Yes</s>,yes,1
46,3,No the surfers are not carrying their surf boards. They are standing next to their surfboards on the beach.</s>,no,0
46,4,No the surfers are standing on the beach with their surfboards posing for a photo.</s>,no,0
46,0,No there is no group of surfers in the image. The image features a row of surfboards lined up on the beach.</s>,no,0
46,1,Yes there are surf boards in the image.</s>,yes,1
46,2,Yes</s>,yes,1
46,3,No the surfers have left their surfboards on the beach.</s>,no,0
46,4,No the surfers are not carrying their surfboards into the ocean. The surfboards are lined up on the beach standing upright in the sand.</s>,no,0
46,0,No there is no group of surfers in the image. The image features a row of surfboards lined up next to each other.</s>,no,0
46,1,Yes</s>,yes,1
46,2,No</s>,no,0
46,3,No the surfers are not carrying their surf boards. The surfboards are lined up on the ground leaning against each other.</s>,no,0
46,4,No the surfers are not carrying their surf boards into the ocean. The image shows a row of surfboards lined up on the beach with no surfers present.</s>,no,0
46,0,No there is no group of surfers in the image. The image features a large collection of surfboards.</s>,no,0
46,1,Yes there are surf boards in the image.</s>,yes,1
46,2,No</s>,no,0
46,3,No the surfers are not carrying their surfboards. The surfboards are lined up on a rack and they are not being carried by anyone.</s>,no,0
46,4,No the surfers are not carrying their surfboards into the ocean. The image shows a large collection of surfboards including shortboards longboards and various colors lined up on a rack.</s>,no,0
46,0,No there is no group of surfers in the image. The image features a group of surfboards lined up against a wall.</s>,no,0
46,1,Yes there are surf boards in the image.</s>,yes,1
46,2,No</s>,no,0
46,3,No the surfers are not carrying their surfboards. The surfboards are lined up against a wall leaning against it.</s>,no,0
46,4,No the surfers are not carrying their surf boards into the ocean. The image shows a row of surfboards lined up against a wall indicating that they are likely stored or displayed in a surf shop or a similar location.</s>,no,0
46,0,No there is no group of surfers in the image. The image features a row of surfboards lined up on the beach.</s>,no,0
46,1,Yes there are surf boards in the image.</s>,yes,1
46,2,No</s>,no,0
46,3,No the surfers are not carrying their surf boards. The surf boards are lined up on the beach.</s>,no,0
46,4,No the surfers are not carrying their surfboards into the ocean. The surfboards are lined up on the sand ready to be used.</s>,no,0
46,0,No there is no group of surfers in the image. The image features a beach scene with a large body of water and a sandy beach.</s>,no,0
46,1,No</s>,no,0
46,2,Yes there is an ocean in the image.</s>,yes,1
46,3,No the surfers are not carrying their surf boards. They are standing on the beach watching the waves and the ocean.</s>,no,0
46,4,No there are no surfers carrying their surf boards into the ocean in the image. The image features a beach scene with a large wave and a framed picture of the ocean.</s>,no,0
47,0,Yes</s>,yes,1
47,1,Yes the zebras are eating grass in the field.</s>,yes,1
47,2,No</s>,no,0
47,3,No</s>,no,0
47,0,Yes there are zebras in the image.</s>,yes,1
47,1,No the zebras are not eating. They are standing together in a group.</s>,no,0
47,2,No</s>,no,0
47,3,No</s>,no,0
47,0,No there are no zebras in the image. The image features a large bale of hay.</s>,no,0
